"_type","category","isi","judul"
"dict","foto","Mengintip Seni Instalasi Playspace di Senayan City Mall  -  Ada hal baru dan menarik di Senayan City Mall sejak Jumat (15/11/2019). Yakni acara sekaligus tempat bagi para millenial bernama ""Playspace"". Dilansir dari Hai, di tempat ini pengunjung diajak menjadi bagian dari Generasi #BisaBanget di Playspace yang disediakan selama sepuluh hari di Senayan City Mall Jakarta. Pengunjung bisa masuk ke area tersebut untuk mendapat kesegaran baru dari konten-konten yang disajikan sampai dengan sepuluh hari ke depan, yaitu Minggu, 24 November 2019. “#BisaBanget menjadi simbol yang dapat mewakili semangat dan jiwa anak muda saat ini. Makanya acara ini pastinya bakal menjadi sebuah gerakan untuk mendorong dan memotivasi anak muda Indonesia untuk meraih mimpi dan harapan mereka,” ucap Marketing Manager Ready-to-Drink Dairy Nestlé Indonesia, Ahmad Afid di acara Konferensi Pers Generasi #BisaBanget Playspace, Senayan City Parking Lot, Jakarta Pusat. Kamis (14/11/2019). “Sebagai teman setia generasi muda, kami berharap Generasi #BisaBanget Playspace dapat menjadi wadah bagi generasi muda untuk mengembangkan diri dan meraih semangat #BisaBanget dalam segala hal yang mereka lakukan,” ucapnya lagi nggak menolak generasi kita punya banyak impian dan ingin berkreasi tanpa batasan. Selain masuknya gratis, pengunjung diajak eksis lewat instalasi seni HALUU dan Bear Brand yang inspiring dan mengarahkan generasi #bisabnget ke jalan yang benar.","Mengintip Seni Instalasi Playspace di Senayan City Mall"
"dict","regional","Dedi Mulyadi Siap Mundur dari Wakil Ketua Komisi IV DPR demi Partai  — Ketua Dewan Pimpinan Daerah Partai Golkar Jawa Barat    siap mundur dari jabatan    DPR demi kompromi dengan kubu Bambang Soesatyo. Dedi yang masuk kubu Airlangga Hartarto dalam    Desember mendatang menyatakan siap memberikan jabatan wakil ketua Komisi IV kepada kubu Bambang Soesatyo demi kompromi sehingga tidak terjadi pertarungan elite Golkar dalam berebut kursi ketua umum. ""Saya bersedia mundur dari wakil ketua Komisi IV demi partai. Jika kursi itu baik untuk kompromi, silakan,"" kata Dedi kepada  , Selasa (26/11/2019). Dedi mengatakan, dinamika yang terjadi menjelang Munas Golkar ini berawal dari persoalan jabatan.  Mantan bupati Purwakarta itu menilai, kubu Bambang Soesatyo (Bamsoet) menuding kubu Airlangga tidak mengakomodasi mereka untuk masuk posisi jabatan pimpinan alat kelengkapan dewan (AKD) di DPR. Jika memang demikian, Dedi mempersilakan kubu Bamsoet untuk mengambil jabatan    demi kompromi sehingga Partai Golkar tetap kondusif. Terkait   , Dedi menyatakan, Airlangga sudah didukung 27 DPD tingkat kota dan kabupaten di Jawa Barat. Airlangga juga disebut didukung mayoritas DPD di Indonesia sehingga kemungkinan keterpilihan Airlangga sebagai ketua umum sangat besar. Namun, saat ini kubu Bambang Soesatyo mengatakan akan membuat munas tandingan jika munas yang dipersiapkan kubu Airlangga melanggar AD/ART partai. ""Kami menyatakan kesiapan untuk melaksanakan munas sesuai AD/ART apabila persiapan penyelenggaraan munas yang sedang dilakukan oleh Airlangga dan para pendukungnya itu bertentangan dengan AD/ART,"" kata Viktus kepada  , Senin (25/11/2019). Viktus menyebut ada kejanggalan munas yang akan digelar kubu Airlangga. Salah satunya adalah pernyataan dukungan DPD I yang disampaikan dalam rapat pimpinan nasional, padahal forum itu bukan sebagai ajang dukung mendukung. Terkait rencana munas tandingan, Dedi mengimbau semua kader Golkar agar solid demi partai. Jangan sampai munas belum digelar sudah ada rencana munas tandingan.  ","Dedi Mulyadi Siap Mundur dari Wakil Ketua Komisi IV DPR demi Partai"
"dict","foto","Pendaftaran CPNS Dibuka, Pemohon SKCK Membeludak  - Sejak pendaftaran calon pegawai negeri sipil ( CPNS) dibuka, pemohon surat keterangan catatan kepolisian ( SKCK) di Mapolres Metro Jakarta Timur meningkat hingga 500 persen.  Kaur Mintu Satuan Intelkam Polres Metro Jakarta Timur Ipda Wahyu Wibowo mengatakan, pemohon SKCK di Mapolres Jakarta Timur normalnya sekitar 200 hingga 300 orang. Namun, semenjak pendaftaran CPNS dibuka, pemohon mencapai 800 hingga 1.000 orang per harinya.  ""Sejak hari Jumat (8/11/2019) sudah membeludak, sudah banyak yang daftar sampai hari ini. Normalnya kami itu paling 200 sampai 300 pemohon. Tapi sekarang bisa 800 sampai 1.000 pemohon,"" kata Wahyu di lokasi, Selasa. Hilman Al- Farisi (19) salah satu warga yang mengantre untuk pembuatan SKCK juga mengatakan bahwa hari sebelumnya dia sudah datang untuk membuat SKCK, tapi memilih pulang karena antrean membeludak. ""Jadinya hari ini saya datang lagi ke sini lebih pagi agar dapat nomor antrean paling awal"", kata Hilman. ","Pendaftaran CPNS Dibuka, Pemohon SKCK Membeludak"
"dict","foto","Menilik Gudang Bangkai Pesawat di Marunda  - Siapa sangka, di pinggiran kota Jakarta, tepatnya Jalan Pergudangan Marunda II, Cilincing, Jakarta Utara tertumpuk belahan-belahan pesawat.  Lokasinya sangat jauh dari dua bandara yang ada di ibukota yakni Soekarno Hatta maupun Halim Perdana Kusuma. Jika sekedar melintas, orang biasa tidak akan menduga bahwa itu adalah bangkai pesawat. Bentuknya hanya seperti tumpukan-tumpukan benda tak beraturan dalam ukuran yang sangat besar.  Lokasinya juga dikelilingi oleh tumpukan kontainer-kontainer yang seolah menyamarkan benda apa yang ada di baliknya.  Namun, saat mencoba menyelip di antara tumpukan benda-benda tersebut, barulah terlihat sebuah kapal terbang yang teronggok layaknya barang rongsok.  Yang pertama terlihat adalah lekukan-lekukan khas moncong pesawat terbang tapi sudah tinggal setengah. Di bagian atasnya terpasang kaca bening untuk pilot memandang. Di balik moncong pesawat itu masih terpasang dua kemudi bagi pilot dan co-pilot, serta tuas untuk menerbangkan pesawat. Tetapi, semua alat navigasi seperti radar dan lain-lainnya sudah tak lagi di posisinya.  Sedikit menoleh ke samping, terlihat satu lagi moncong pesawat. Namun yang itu terlihat lebih utuh karena memang ukurannya lebih kecil dari moncong pesawat sebelumnya.  Pesawat itu berwarna biru putih dan di sisi sampingnya tergambar bendera Indonesia.  Di sana ada juga bagian-bagian lain yang biasa terlihat di pesawat seperti sayap, roda pendaratan, hingga kursi-kursi yang ada di dalamnya. Ada juga bagian-bagian yang biasa tersembunyi seperti kabel-kabel, pipa, selang yang ukurannya sangat bervariasi.  Di antara tumpukan-tumpukan barang bagian pesawat tersebut saya bertemu dengan seorang pria bernama Pati (59). Ketika bertemu, ia tampak sibuk bermain media sosial di ponselnya.  Pati merupakan penjaga dari bangkai pesawat tersebut. Ia mengatakan belahan-belahan kapal itu milik bosnya dan akan segera dikirim ke negeri Cina.  ""Ini pesawat maskapai Indonesia, mau dikirim ke Cina. Kayaknya mau dijadiin restoran gaya pesawat gitu,"" kata Pati kepada Kompas.com, Senin (18/11/2019) sore. Pesawat itu didapatkan bosnya Pati dari lelang resmi yang dilakukan oleh maskapai penerbangan. Biasanya, maskapai tersebut melelang bangkai pesawat yang sudah tidak layak terbang.  Setelah lelang dimenangkan, maka pesawat itu diangkat mesin-mesin dan alat navigasinya, lalu dibelah-belah hingga muat masuk dalam kontainer.  Pembelahan pesawat dilakukan di dalam bandara. Setelah dibelah hingga bisa dibawa, satu persatu bagian pesawat dikirim ke lokasi tersebut.  ""Saya di sini tungguin aja, ngawasin, karena disini kan cuma penampungan,"" ucap Pati. Apabila sudah semua bagian pesawat tiba di lokasi tersebut, bagian-bagian itu angkat dimasukan ke dalam kontainer dan dikirim menggunakan kapal Kargo.  Pati mengatakan, pesawat yang saat ini ada di sana adalah pesawat bekasi milik PT Garuda Indonesia. Satu dikirim dari Soekarno Hatta, satu dari Yogyakarta. Tetapi, ia mengaku tidak tahu nominal yang dikeluarkan atau yang didapat bosnya dari hasil jual beli bangkai pesawat tersebut.  Mengawasi bangkai pesawat itu tergolong kerja gampang. Ia hanya perlu bergantian dengan seorang rekannya agar badan pesawat terjaga 24 jam.  Menurut Pati, tidak ada orang yang berminat mencuri bagian-bagian pesawat itu karena hanya terbuat dari aluminium sehingga kurang berharga.  Ia tidak mau menyebutkan secara pasti berapa yang ia dapat dari hasil menjaga bangkai pesawat tersebut. ""Ya UMR (Upah Minimum Regional) adalah,"" kata pria asal Yogyakarta tersebut.  Meski cukup menarik, masih jarang warga yang datang ke sana untuk berfoto-foto ria. Mungkin karena belum banyak orang yang tahu lokasi tersebut.  ""Tapi ini ada terus kok, berjalan terus, sudah dikirim nanti ada lagi,"" ucap Pati.Jimmy Ramadhan Azhari","Menilik Gudang Bangkai Pesawat di Marunda"
"dict","foto","Kompasianival 2019 Usung Tema ''Reunite'' KOMPASIANA - Ajang kopi darat bloger terbesar di Indonesia Kompasianival kembali hadir lagi, di OneBell Park Mall, Jakarta, Sabtu (23/11/2019). Tahun ini, Kompasianival 2019 mengusung tema ""Reunite"".  COO Kompasiana Nurulloh mengatakan pemilihan tema ini tak lepas kian beragamnya jenis kreator konten di Indonesia, dari bloger, vloger, podcaster, hingga influencer dengan berbagai macam platformnya. Karenanya, dikatakan Nurulloh, Kompasianival 2019 ingin mengajak kembali para konten kreator menumbuhkan harapan soal interaksi positif melalui semangat penyebaran konten-konten yang bermanfaat sekaligus berkontribusi dalam mempererat tali persaudaraan.  Kita bisa lihat dalam beberapa tahun ini interaksi di internet cukup mengkhawatirkan. Selain informasi bohong, konten-konten yang saling menjatuhkan dan menimbulkan permusuhan masif beredar. Kita ingin meminimalisasi hal tersebut dengan ajakan untuk ""Reunite"","" katanya. Pada penyelenggaraan kali ini Kompasianival 2019 menghadirkan beberapa tokoh nama ternama seperti Hanif Dhakiri, Ignasius Jonan, hingga Ivan Lanin.  Kompasianival juga menyajikan 7 sesi yang akan mempertemukan tokoh-tokoh dalam format ""Perspektif"" serta 4 kelas workshop bagi komunitas dan kreator konten dalam format ""Kursor"" dan ""Kopiwriting"".  Tak hanya itu, pada akhir acara akan diberikan sejumlah apresiasi kepada Kompasianer melalui Kompasiana Awards, yang kemudian ditutup oleh entertainment. ","Kompasianival 2019 Usung Tema ''Reunite''"
"dict","regional","4 Fakta Oknum Debt Collector Sekap Ibu dan 2 Anak, Bebas Usai Kirim Pesan Singkat hingga Dijerat Pasal Berlapis  - Aparat kepolisian Polresta Barelang akan menjerat AL, oknum    yang melakukan penyekapan terhadap seorang ibu dan kedua anaknya di Perumahan Vista    Centre dengan pasal berlapis. Diketahui, kasus ini terungkap setelah korban mengirim pesan singkat kepada salah satu tokoh masyarakat. Oleh masyarakat, kejadian tersebut pun dilaporkan ke Komisi Pengawasan dan Perlindungan Anak Daerah (KPPAD) Provinsi Kepri, yang kemudian dilaporkan ke polisi hingga pelaku ditangkap. Baca fakta selengkapnya: Seorang ibu dan dua anaknya disekap oleh oknum debt collector karena tidak bisa membayar utang pinjaman dari koperasi ilegal yang telag jatuh tempo Ketua Komisi Pengawasan dan Perlindungan Anak Daerah (KPPAD) Provinsi Kepri Erry Syahrial mengatakan, informasi penyekapan tersebut didapat dari salah satu tokoh masyarakat. Dari informasi yang diperoleh, pintu rumah korban digembok dari depan oleh oknum debt collector tersebut. Akibat aksi oknum debt collector itu membuat korban kesulitan untuk keluar mencari makan hingga kelaparan dan anaknya tak bisa sekolah. ""Pak, pintu kami digembok debt collector dari luar, gimana kami keluar, Pak. Kami kelaparan mau beli makanan,"" terang Erry membacakan pesan singkat yang dia terima.","4 Fakta Oknum Debt Collector Sekap Ibu dan 2 Anak, Bebas Usai Kirim Pesan Singkat hingga Dijerat Pasal Berlapis"
"dict","internasional","Film “Human in Oil”, Tunjukkan Sisi Baik Industri Kelapa Sawit Indonesia  –    saat ini dianggap sebagai biang keladi kerusakan lingkungan.   itu sedang gencar disuarakan, terutama oleh negara-negara   . Namun, industri    tidak lantas semuanya buruk. Adalah Docsfair, rumah produksi asal Belanda, yang menunjukkan sisi baik industri kelapa sawit di Indonesia melalui film  . Film itu menunjukkan kelapa sawit yang mampu mengubah hidup petani kecil di Jambi dan akibat jika negara-negara Uni Eropa melarang impor kelapa sawit. Selain dari sisi humanistis,   juga menunjukkan bagaimana pengelolaan industri kelapa sawit di Indonesia bertanggung jawab dan ramah lingkungan sesuai standar RSPO/ISPO. Peluncuran film   dilakukan saat Docsfair International Film Festival di Amsterdam, Belanda, Jumat (22/11/2019). Sementara itu, Wakil Menteri Luar Negeri (Menlu) RI Mahendra Siregar yang hadir pada acara itu mengatakan, tantangan utama saat ini adalah belum adanya pemahaman bersama yang baik dalam isu kelapa sawit secara global.  Maka dari itu, ia melanjutkan, melalui   diharapkan masyarakat di Belanda dan Eropa dapat mempelajari, meresapi, dan menginterpretasikan isu kelapa dari sudut pandang berbeda. “Kami tidak bisa mengubah persepsi dalam satu malam. Namun, film ini merupakan langkah awal untuk membangun   secara mendalam,” imbuh Mahendra. Pembuatan film   karya sutradara Belgin Inal ini diinisiasi Andhika Rutten, seorang diaspora Indonesia di Belanda. Inisiasi itu bermula dari Andhika yang terinspirasi dari pengalamannya mengikuti program Regular Oil Palm Course (ROPC) yang diselenggarakan Kementerian Luar Negeri (Kemenlu) RI tahun 2018. Program tahunan yang dimulai sejak 2017 tersebut memang bertujuan memberikan persepsi yang benar mengenai industri minyak    di Indonesia.","Film “Human in Oil”, Tunjukkan Sisi Baik Industri Kelapa Sawit Indonesia"
"dict","nasional","Soal SKB 11 Menteri, Presiden PKS: Tolong Jangan ""Set Back""  - Presiden    Sohibul Iman mengkritik diterbitkannya Surat Keputusan Bersama (SKB) 11 Menteri tentang penanganan    terhadap aparatur sipil negara (ASN).  Sohibul khawatir, poin-poin dalam    yang disertai dengan pusat pengaduan yaitu  ini bisa digunakan oleh pihak yang tak bertanggung jawab sehingga membahayakan ASN.  ""Apalagi dengan adanya pusat pengaduan (ASN), itu kan kemudian orang yang berselisih secara pribadi, bisa saja kemudian mengkriminalisasi, melaporkan hal-hal seperti itu,"" kata Sohibul di Kompleks Parlemen, Senayan, Jakarta, Selasa (26/11/2019).  Sohibul mengingatkan, jangan sampai SKB 11 menteri itu membuat demokrasi di Indonesia menjadi mundur ke belakang. SKB 11 menteri, kata dia, adalah cara-cara lama.  ""Saya kira kita sudah mau dan bergerak maju ya sejak reformasi ini, tolong jangan   ke belakang. Itu (SKB 11 menteri) kan cara-cara yang seperti itu dulu,"" ujar dia.   Lebih lanjut, Sohibul mengatakan, pemerintah perlu mencari terobosan baru untuk menangani ASN yang terpapar radikalisme tanpa harus berlawanan dengan perkembangan demokrasi.  ""Saya kira kita perlu mencari terobosan-terobosan lain. Kita sepakat radikalisme harus kita berangus, tetapi jangan kemudian melawan zaman. Sekarang ini zamannya sudah berubah,"" ucap dia.   Sebelumnya, seperti dikutip Kompas.id, SKB 11 menteri tentang penanganan terhadap Aparatur Sipil Negara (ASN) ditandatangani pada pertengahan November 2019 bersamaan dengan portal  Ada lima menteri yang ikut di dalamnya yaitu, Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi, Menteri Dalam Negeri, Menteri Hukum dan HAM, Menteri Agama, Menteri Pendidikan dan Kebudayaan, dan Menteri Komunikasi dan Informatika.  Selain itu, Badan Intelijen Negara (BIN), Badan Nasional Penanggulangan Terorisme (BNPT), Badan Kepegawaian Negara, Badan Pembinaan Ideologi Pancasila (BPIP), dan Komisi Aparatur Sipil Negara.  Ada 10 jenis pelanggaran yang dimasukkan dalam SKB itu dan bisa dilaporkan melalui portal yakni ","Soal SKB 11 Menteri, Presiden PKS: Tolong Jangan ""Set Back"""
"dict","nasional","Tito Karnavian: Pak Anies, Jakarta Kayak Kampung Dibandingkan Shanghai  - Menteri Dalam Negeri (Mendagri)    berkelakar membandingkan kondisi Kota Jakarta dengan Kota Shanghai di China. Menurut Tito, Jakarta tampak seperti kampung jika dibandingkan dengan Shanghai. ""Pak Anies, saya yakin Pak Anies sering ke China. Kalau kita lihat Jakarta kayak kampung dibanding dengan Shanghai,"" ujar Tito di hadapan para pimpinan daerah dalam Kongres Asosiasi Pemerintah Provinsi (APPSI) ke VI di Hotel Borobudur, Lapangan Banteng, Jakarta Pusat, Selasa (26/11/2019). Gubernur DKI Jakarta    juga hadir dalam acara ini. Selain itu, sejumlah kepala daerah dan sekretaris daerah juga turut hadir. Ucapan Tito ini bermula saat dirinya membahas sistem demokrasi yang tidak berbanding lurus dengan peningkatan ekonomi. Tito menyebut Amerika Serikat dan negara-negara Eropa yang menganut sistem demokrasi mengalami pertumbuhan ekonomi yang cenderung stagnan. ""Jadi terjadi semacam kegalauan atas demokrasi. Karena yang tidak menggunakan sistem tersebut ekonominya melompat (lebih maju). Vietnam misalnya, sosialis kondisinya ekonominya melompat,"" tutur Tito. Selain itu, dia juga mencontohkan Thailand yang mana saat ini junta militer mengambilalih sistem demokrasi. ""Supremasi sipil (di Thailand) diambilalih jadi junta militer dan ekonominya jalan. Juga di tempat lain Mesir yang tadinya diterapkan demokrasi, berantakan diambil oleh militer juga, "" papar Tito. Dirinya kembali menyinggung China yang mengalami kemajuan ekonomi pesat meski tidak menganut demokrasi. ""Di China hanya satu partai. Nondemokrasi, itu melompat ekonominya,"" ungkapnya.","Tito Karnavian: Pak Anies, Jakarta Kayak Kampung Dibandingkan Shanghai"
"dict","megapolitan","Korban Penusukan di Makam Duga Pelaku Cemburu Pacarnya Didekati  - Remaja asal Pisangan, Jakarta Timur, Rio (16), menjadi korban    di TPU Prumpung, Kecamatan Jatinegara tempatnya membuat janji pertemuan dengan gadis yang dikenal lewat jejaring Facebook. Kepada warga yang menyelamatkannya, Rio menduga salah satu pengeroyoknya merupakan kekasih gadis yang ingin ditemuinya.  Adapun, pengeroyokan diduga dilakukan oleh tiga orang. ""Kalau dia (Rio) sih mengiranya di antara pelaku ada pacar cewek yang mau dia temuin. Mengiranya pacar cewek yang ditemuin cemburu,"" kata Sukma (45), warga yang pertama kali mendengar teriakan Rio di TPU Prumpung, Senin (25/11/2019). Gelapnya lokasi pengeroyokan membuat Rio yang mengaku warga kawasan Pisangan, Kecamatan Pulogadung tak melihat jelas wajah pelaku. Saat diobati dan menceritakan kronologi kejadian di kantor pengelola TPU pun Rio masih syok sehingga belum bisa membeberkan secara rinci. ""Habis diobati warga langsung dibawa polisi ke Polsek Jatinegara. Di sini mah sebentar doang, jadi warga enggak tahu pastinya. Pokoknya dia dikeroyok di area tengah   ,"" ujarnya. Meski TPU Prumpung kerap jadi lokasi tawuran warga dan pernah memakan korban jiwa, kasus pengeroyokan yang dialami Rio baru pertama terjadi. Terlebih modusnya membuat janji pertemuan dengan gadis dan pelaku memilih tak menggasak sepeda motor yang dikemudikan Rio. ""Awalnya sih korban janjian di pom bensin elok, masih area TPU Prumpung juga. Terus dibawa ke sini, ya sudah ditusuk dan ditelanjangi. Kalau motornya enggak diambil pelaku,"" tuturnya. ","Korban Penusukan di Makam Duga Pelaku Cemburu Pacarnya Didekati"
"dict","internasional","Ini Wujud Nyata Kontribusi Indonesia Perbaiki Metode Kerja DK PBB  - Isu keamanan dunia terus berubah dan berbeda dari saat pembentukan awal Dewan Keamanan    (DK   ) hingga kini. “Saat ini, perkembangan dunia internasional semakin memberi tekanan kepada    untuk melakukan tugas dan tanggung jawabnya secara efektif,” ujar Wakil Tetap RI untuk PBB di New York, Dian Triansyah Djani dalam keterangan tertulisnya Selasa (26/11/2019). Oleh karena itu, perlu adanya perbaikan dalam DK PBB agar ke depannya bisa lebih efektif, transparan, dan akuntabel. Indonesia pun tidak tinggal diam untuk mewujudkan perbaikan tersebut. Salah satu langkah nyata kontribusi Indonesia adalah menggelar Pertemuan Retreat DK PBB di Bali, 26-27 November 2019. Dalam pidato kuncinya pada pertemuan Retreat tersebut, Dubes Djani menekankan tiga langkah yang perlu dilakukan DK PBB agar semakin baik ke depannya. “Pertama, memastikan persatuan DK PBB, kedua memiliki kemampuan beradaptasi terhadap perkembangan isu keamanan internasional, dan ketiga memajukan kapasitas pencegahan terhadap situasi keamanan,” kata dia. Retreat bertema   ini juga bertujuan mengkaji perjalanan DK PBB 2019. Selain itu, pertemuan juga berupaya untuk merumuskan langkah selanjutnya agar DK PBB dapat bekerja lebih efektif dalam menangani isu-isu keamanan internasional. Akan ada pula pembahasan, seperti metode kerja DK PBB, sinergi dan kerja sama antara DK PBB dengan organisasi regional serta badan PBB lainnya, juga berbagai isu kawasan dan tematik DK PBB. Direktur Keamanan Internasional dan Perlucutan Senjata (KIPS), Grata E Werdaningtyas mengatakan dalam Pertemuan Retreat DK PBB Indonesia mendorong diskusi transparan dan inklusif dengan melibatkan seluruh anggota DK PBB. “Tujuannya adalah memperkuat kerja sama dan kolaborasi DK PBB di masa yang akan datang,” imbuh dia saat pembukaan UN Security Council Members Retreat. Tujuan tersebut menurut Grata dikarenakan isu-isu yang dibahas di DK PBB sekarang semakin kompleks, sehingga perlu sinergi dan kolaborasi yang erat antara negara anggota DK PBB. “Diperlukan pula inovasi dan ide baru dalam penyelesaian berbagai isu,” imbuh Direktur KIPS itu. Ia kembali menekankan jika acara Retreat di Bali merupakan inisiatif Indonesia guna menawarkan solusi alternatif dalam pembahasan isu-isu di DK PBB.","Ini Wujud Nyata Kontribusi Indonesia Perbaiki Metode Kerja DK PBB"
"dict","regional","Mahfud MD: Ideologi Pancasila Harus Sampai ke Akar Rumput  — Menteri Koordinator Bidang Politik, Hukum, dan Keamanan M    menyambangi   , Sumatera Utara, pada Selasa (26/11/2019). Dia hadir dalam peringatan Maulid Nabi Muhammad SAW 1441 H dan Dies Natalis ke-47 Universitas Islam Negeri Sumatera Utara. Dalam acara tersebut, Mahfud mengatakan bahwa    harus sampai ke akar rumput. Kepada wartawan, Mahfud mengatakan, upaya deradikalisasi sangat penting untuk mengubah seseorang yang terpapar paham radikal. Mahfud mengatakan, jika ada narapidana teroris (napiter) yang menyebut bahwa deradikalisasi belum sampai ke bawah, hal tersebut menunjukkan bahwa napi tersebut sudah sadar. ""Bahwa dia dulu dia menjadi radikal karena kampanye tentang ideologi belum sampai ke bawah. Kita lakukan itu (deradikalisasi),"" kata Mahfud. Menurut Mahfud, dalam hal ini Presiden sudah menunjukkan komitmen bahwa ideologi Pancasila harus sampai ke akar rumput. ""Itu pesan Presiden kepada kita semua. Beliau sudah membuat Keppres tentang lahirnya Pancasila, yang semuanya mengarah ke situ semua,"" kata Mahfud. Sebelumnya, Mahfud memberikan sambutan dalam Seminar Nasional Dreadikalisasi selama sekitar 30 menit. Mahfud mengatakan, Indonesia bukan negara Islam, bukan juga negara sekuler, melainkan negara Pancasila. ""Saudara mau shalat, enggak ada hukumnya wajib shalat pada hukum negara. Tapi agama mewajibkan Anda shalat, shalat. Saudara mau ke gereja, ke gereja saja,"" kata Mahfud.","Mahfud MD: Ideologi Pancasila Harus Sampai ke Akar Rumput"
"dict","internasional","Bedak Ketiak Dikira Narkoba, Gadis Indonesia Ditahan 14 Jam oleh Polisi Singapura  — Pengalaman pahit diceritakan Sharonia Paruntu. Gadis asal    itu mengaku sempat mendekam selama 14 jam di penjara Singapura setelah disangka membawa dan menggunakan   . Diberitakan   Senin (25/11/2019), sumber petaka dari Sharonia rupanya adalah   , atau bedak tawas yang dicurigai sebagai bubuk narkoba. Berkisah melalui Instagramnya, dia menuturkan kejengkelannya makin menjadi karena pada saat hari kejadian, 10 November, ternyata merupakan ulang tahunnya. Alih-alih merayakan hari jadi di kamar Hotel W di Pulau Sentosa yang sudah dipesan, dia malah tertahan di penjara Singapura. ""Tiba-tiba saja pukul 09.30, sembilan polisi dan dua karyawan hotel masuk ke kamar saya,"" kata Sharonia mengawali cerita. Polisi menyampaikan, pihak hotel menghubungi mereka karena melihat bubuk putih di kamar gadis Indonesia itu. Karyawan hotel melihat bubuk itu pukul 02.00 ketika mereka masuk ke kamar hotel untuk membukakan pintu kamar mandi. Adapun staf hotel masuk setelah dua teman Sharonia dilaporkan tertahan karena kesulitan membuka pintu kamar mandi. Sharonia menjelaskan kepada polisi, bubuk tersebut adalag bedak ketiak untuk menjaga kesegaran ketiaknya agar tak bau. Tetapi, polisi yang tidak percaya tanpa basa-basi langsung memborgol Sharonia dan tiga temannya. Mereka digiring ke kantor untuk diinterogasi. Gadis yang sudah tinggal di Negeri ""Singa"" itu tidak dapat menyembunyikan kemarahannya. Sebab, polisi memperlakukannya seperti penjahat.","Bedak Ketiak Dikira Narkoba, Gadis Indonesia Ditahan 14 Jam oleh Polisi Singapura"
"dict","nasional","Pengacara: Jika Ada Masalah dengan Arab Saudi, Rizieq Shihab Seharusnya Dideportasi  — Pengacara pemimpin Front Pembela Islam   , Sugito Atmo Prawiro, menyebutkan, jika Rizieq Shihab memiliki masalah dengan Pemerintah   , maka seharusnya pemerintahan negara itu melakukan deportasi atau mengusirnya. ""Ini jadi menarik, Habib Rizieq kan bukan warga negara Arab Saudi tapi Indonesia, kalau memang Pemerintah Saudi ada masalah sama Habib Rizieq, deportasi, usir, atau sejenisnya,"" kata Sugito kepada  , Selasa (26/11/2019). Hal tersebut disampaikan Sugito menyusul pernyataan Menteri Koordinator Bidang Politik, Hukum, dan Keamanan    beberapa waktu lalu yang mengatakan bahwa pencekalan Rizieq Shihab bukan urusan Pemerintah Indonesia, melainkan masalah Rizieq sendiri dengan Pemerintah Arab Saudi. Menurut Sugito, hal itu juga yang membuat Duta Besar Arab Saudi untuk Indonesia Esam A Abid Althagafi menemui Mahfud MD pada Senin (25/11/2019) untuk mengklarifikasi pernyataan tersebut. Sebab, kata dia, pernyataan Mahfud tersebut memberi kesan bahwa Pemerintah Arab Saudi yang dipermasalahkan. ""Dengan adanya   (Mahfud) itu, Dubes Saudi datang ke tempatnya Pak Mahfud sekaligus mengklarifikasi dan menegosiasi. Saya tidak tahu isi negosiasinya, tapi saya perkirakan itu,"" kata Sugito. ""Dalam posisi ini (pernyataan Mahfud), berarti Pemerintah Saudi dipermasalahkan bahwa seakan-akan Rizieq dicekal oleh mereka sehingga mungkin ini inisiatif duta besar Saudi di Jakarta untuk menemui Menko Polhukam,"" ujar dia. Sugito mengatakan, Rizieq Shihab berupaya pulang ke Indonesia sebelum visanya berakhir pada 20 Juli 2018. Upaya itu dilakukan ada 9, 15, dan 19 Juli 2018. Saat itu, kata dia, bahkan belum ramai soal isu cegah atau tangkal terhadap Rizieq. Dengan demikian, Sugito menilai Rizieq tak bisa pulang karena ada upaya pihak tertentu. Oleh karena itu, ia pun berharap pertemuan Mahfud dengan Dubes Arab Saudi menghasilkan langkah tepat untuk pemulangan Rizieq Shihab tanpa saling menyalahkan. Diketahui, beberapa waktu lalu dalam sebuah video yang beredar di media sosial, Rizieq Shihab memperlihatkan sebuah surat yang disebutnya sebagai ""surat pencekalan"".","Pengacara: Jika Ada Masalah dengan Arab Saudi, Rizieq Shihab Seharusnya Dideportasi"
