text_asli,removed_noise,removed_alay,removed_stopwords
"@tomatbusuk1 jika lockdown meningkatkan infeksi, seharusnya local transmission di luar dormitory juga meningkat. faktanya, local transmission di luar dormitory malah berkurang. itu sebabnya diduga infeksi dormitory terjadi sblm lockdown.
lockdown artinya ga boleh ngumpul. do you live here?","jika meningkatkan infeksi, seharusnya local transmission di luar dormitory juga meningkat. faktanya, local transmission di luar dormitory malah berkurang. itu sebabnya diduga infeksi dormitory terjadi sblm lockdown.
lockdown artinya ga boleh ngumpul. do you live here?","jika meningkatkan infeksi, seharusnya local transmission di luar dormitory juga meningkat. faktanya, local transmission di luar dormitory malah berkurang. itu sebabnya diduga infeksi dormitory terjadi sebelum lockdown.
lockdown artinya enggak boleh ngumpul. di you live here?","meningkatkan infeksi , local transmission dormitory meningkat . faktanya , local transmission dormitory berkurang . diduga infeksi dormitory . 
 ngumpul . you live here ?"
"psbb atau istilah lembut dari lockdown😁. gak akan berhasil selama data asli masih gak dibuka, china bisa sukses setelah banyak viral video org2 berjtuhan, italia sukses lockdown stlh berita mayat menumpuk, begitu juga new york. warga ada efek takut jd sukses. mbo ya bljr dr sini","psbb atau istilah lembut dari lockdown😁. gak akan berhasil selama data asli masih gak dibuka, china bisa sukses setelah banyak viral video org2 berjtuhan, italia sukses stlh berita mayat menumpuk, begitu juga new york. warga ada efek takut jd sukses. mbo ya bljr dr sini","psbb atau istilah lembut dari lockdown😁. enggak akan berhasil selama data asli masih enggak dibuka, china bisa sukses setelah banyak viral video orang-orang berjtuhan, italia sukses setelah berita mayat menumpuk, begitu juga new york. warga ada efek takut jadi sukses. mbo ya belajar dari sini","psbb istilah lembut 😁 . berhasil data asli dibuka , china sukses viral video orang-orang berjtuhan , italia sukses berita mayat menumpuk , new york . warga efek takut sukses . mbo belajar"
"@kompascom klo beijing dan shanghai adalah sebuah negara,tentu 2 daerah ini yg tingkat kesigapannya tinggi,buktinya ga ada lockdown,
parameternya ga masuk akal,karna israel jauh dan ga berbatasan langsung dengan pusat pandemi,,klo ak yes korut","klo beijing dan shanghai adalah sebuah negara,tentu 2 daerah ini yg tingkat kesigapannya tinggi,buktinya ga ada lockdown,
parameternya ga masuk akal,karna israel jauh dan ga berbatasan langsung dengan pusat pandemi,,klo ak yes korut","kalo beijing dan shanghai adalah sebuah negara,tentu 2 daerah ini yang tingkat kesigapannya tinggi,buktinya enggak ada lockdown,
parameternya enggak masuk akal,karna israel jauh dan enggak berbatasan langsung dengan pusat pandemi,,klo aku yes korut","beijing shanghai negara , 2 daerah tingkat kesigapannya , buktinya , 
 parameternya masuk akal , israel berbatasan langsung pusat pandemi,,klo yes korut"
"aritu tisu tandas, skrg gunting rambut? hahahha . matilanak.
#omg #covid_19 #malaysia #lockdown","aritu tisu tandas, skrg gunting rambut? hahahha . matilanak.
#omg #covid_19 #malaysia #lockdown","aritu tisu tandas, sekarang gunting rambut? hahahha . matilanak.
#omg #covid_19 #malaysia #lockdown","aritu tisu , gunting rambut ? hahahha . matilanak . 
 #omg #covid_19 #malaysia #lockdown"
min @infomalang woman crisis center atau konsultan perlindungan wanita di malang di mana ya min yg masih aktif masa2 lockdown begini? titipan dari temen yg butuh bantuan. terima kasih banyak.,min woman crisis center atau konsultan perlindungan wanita di malang di mana ya min yg masih aktif masa2 begini? titipan dari temen yg butuh bantuan. terima kasih banyak.,min woman crisis center atau konsultan perlindungan wanita di malang di mana ya min yang masih aktif masa-masa begini? titipan dari teman yang butuh bantuan. terima kasih banyak.,min woman crisis center konsultan perlindungan wanita malang min aktif masa-masa ? titipan teman butuh bantuan . terima kasih .
"ini yang lagi viral di facebook,grup wa.
ini dimana pak @divhumas_polri @tmcpoldametro.
menurut saya himbauan spt ini tidak menjadi solusi pak.
jika memang maaf lockdown adalah solusi terbaik lakukan pak 🙏
@jokowi @aniesbaswedan @ridwankamil @ganjarpranowo 🙏 https://t.co/4k62wcf96q","ini yang lagi viral di facebook,grup wa.
ini dimana pak saya himbauan spt ini tidak menjadi solusi pak.
jika memang maaf adalah solusi terbaik lakukan pak 🙏","ini yang lagi viral di facebook,grup wa.
ini dimana pak saya himbauan seperti ini tidak menjadi solusi pak.
jika memang maaf adalah solusi terbaik lakukan pak 🙏","viral facebook , grup wa . 
 dimana himbauan solusi . 
 maaf solusi terbaik lakukan 🙏"
darurat bosssss.... situ enak bisa gemuk klopun rumahmu di lockdown. duit bejibun. nah rakyat butuh segera bantuan.... pake ngemeng payung hukum https://t.co/xafchu53b8,darurat bosssss.... situ enak bisa gemuk klopun rumahmu di lockdown. duit bejibun. nah rakyat butuh segera bantuan.... pake ngemeng payung hukum,darurat bosssss.... situ enak bisa gemuk klopun rumahmu di lockdown. duit bejibun. nah rakyat butuh segera bantuan.... pakai mengomong payung hukum,darurat bosssss .... situ enak gemuk klopun rumahmu . duit bejibun . rakyat butuh bantuan .... pakai mengomong payung hukum
bucin terparah... dan parahnya lagi gga ada lisensinya. parah kan ?? ini nih efek lockdown https://t.co/hs3repjire,bucin terparah... dan parahnya lagi gga ada lisensinya. parah kan ?? ini nih efek,bucin terparah... dan parahnya lagi enggak ada lisensinya. parah kan ?? ini nih efek,bucin terparah ... parahnya lisensinya . parah ? ? efek
"jika psbb / lockdown secara serentak, mungkin hasilnya seperti ini, 🤔☝ 👇👇👇 https://t.co/aos8sg3pfx","jika psbb / secara serentak, mungkin hasilnya seperti ini, 🤔☝ 👇👇👇","jika psbb / secara serentak, mungkin hasilnya seperti ini, 🤔☝ 👇👇👇","psbb / serentak , hasilnya , 🤔 ☝ 👇 👇 👇"
apakah ini efek lockdown,apakah ini efek,apakah ini efek,efek
@voaindonesia padahal udah lockdown habisan2,padahal udah habisan2,padahal sudah habisan2,habisan2
banyak kajian yang harus dilakukan untuk implementasi sebuah kebijakan. kajian yang tentunya tidak menguntungkan bagi sebagian pihak saja. maka dari itu jangan asbun doang sok sokan sjw lockdown tapi gatau konteks besar masalahnya itu kaya gimana.,banyak kajian yang harus dilakukan untuk implementasi sebuah kebijakan. kajian yang tentunya tidak menguntungkan bagi sebagian pihak saja. maka dari itu jangan asbun doang sok sokan sjw tapi gatau konteks besar masalahnya itu kaya gimana.,banyak kajian yang harus dilakukan untuk implementasi sebuah kebijakan. kajian yang tentunya tidak menguntungkan bagi sebagian pihak saja. maka dari itu jangan asbun doang sok sokan sjw tapi enggak tau konteks besar masalahnya itu kayak gimana.,kajian implementasi kebijakan . kajian menguntungkan . asbun doang sok sokan sjw tau konteks gimana .
"andai rezim ini melakukan lockdown segera setelah negeri tetangga melakukannya.  insyaallah kami menjalankan ibadah puasa tahun ini dengan tenang. lagipula biaya yang sudah dikeluarkan negara karena pandemi ini, jangan2 sudah melebihi biaya lockdown #impeachmentjokowi","andai rezim ini melakukan segera setelah negeri tetangga melakukannya. insyaallah kami menjalankan ibadah puasa tahun ini dengan tenang. lagipula biaya yang sudah dikeluarkan negara karena pandemi ini, jangan2 sudah melebihi biaya #impeachmentjokowi","andai rezim ini melakukan segera setelah negeri tetangga melakukannya. insyaallah kami menjalankan ibadah puasa tahun ini dengan tenang. lagipula biaya yang sudah dikeluarkan negara karena pandemi ini, jangan-jangan sudah melebihi biaya #impeachmentjokowi","andai rezim negeri tetangga melakukannya . insyaallah menjalankan ibadah puasa tenang . lagipula biaya dikeluarkan negara pandemi , jangan-jangan melebihi biaya #impeachmentjokowi"
@paman_herp ngapain beli kuota internet kalau di rumah ada wifi. ngapain beli skincare kalau kita jarang keluar karena lockdown.,ngapain beli kuota internet kalau di rumah ada wifi. ngapain beli skincare kalau kita jarang keluar karena lockdown.,mengapai beli kuota internet kalau di rumah ada wifi. mengapai beli skincare kalau kita jarang keluar karena lockdown.,mengapai beli kuota internet rumah wifi . mengapai beli skincare jarang .
tau ga sih kenapa kebijakan lockdown itu ga serta merta mudah untuk di implementasikan? ini jawabannya. https://t.co/ggilpy9dn8,tau ga sih kenapa kebijakan itu ga serta merta mudah untuk di implementasikan? ini jawabannya.,tau enggak sih kenapa kebijakan itu enggak serta merta mudah untuk di implementasikan? ini jawabannya.,tau kebijakan merta mudah implementasikan ? jawabannya .
"@news18india @nehapant19 to masjid me padhne gaye hi kyu they, lockdown h saheb ghr se baher nahi nikalna h","to masjid me padhne gaye hi kyu they, h saheb ghr se baher nahi nikalna h","tapi masjid me padhne gaye hi kyu they, h saheb ghr se baher nahi nikalna h","masjid me padhne gaye hi kyu they , h saheb ghr baher nahi nikalna h"
baru sadar netflix gue habis paket data juga habis isi dompet juga habis. ikutan lockdown juga hiburan gue,baru sadar netflix gue habis paket data juga habis isi dompet juga habis. ikutan juga hiburan gue,baru sadar netflix gue habis paket data juga habis isi dompet juga habis. ikutan juga hiburan gue,sadar netflix habis paket data habis isi dompet habis . ikutan hiburan
pen kumpul2 lg tanpa harus dijulid in bandel gegara keluar mulu pas lg lockdown yaallah:( https://t.co/rhwowcu1jt,pen kumpul2 lg tanpa harus dijulid in bandel gegara keluar mulu pas lg yaallah:(,pengin kumpul2 lagi tanpa harus dijulid ini bandel gegara keluar mulu pas lagi yaallah:(,pengin kumpul2 dijulid bandel gegara mulu pas yaallah : (
"kebijakan lockdown diterapkan dengan sangat ketat. hasilnya? hampir dalam dua pekan terakhir, setiap harinya, jumlah kasus positif dan kematian di italia berkurang.","kebijakan diterapkan dengan sangat ketat. hasilnya? hampir dalam dua pekan terakhir, setiap harinya, jumlah kasus positif dan kematian di italia berkurang.","kebijakan diterapkan dengan sangat ketat. hasilnya? hampir dalam dua pekan terakhir, setiap harinya, jumlah kasus positif dan kematian di italia berkurang.","kebijakan diterapkan ketat . hasilnya ? pekan , harinya , positif kematian italia berkurang ."
@cindydew4567 gara2 lockdown jadi ngerti perasaan para penonton drakor sebelumnya yahhh wkwkwk,gara2 jadi ngerti perasaan para penonton drakor sebelumnya yahhh wkwkwk,gara-gara jadi mengerti perasaan para penonton drakor sebelumnya ya wkwkwk,gara-gara mengerti perasaan penonton drakor wkwkwk
@luxietales @subtanyarl bogor lockdown kah🙄,bogor kah🙄,bogor kah🙄,bogor kah 🙄
"lockdown di italia penerapannya lumayan total dari kesaksian para pesepakbolanya. papu gomez, striker atalanta, sempat bilang kalau kota tempatnya bermukim sudah seperti kota mati karena kebijakan itu. dalam artian jalanan di sana sangat total sepi.","di italia penerapannya lumayan total dari kesaksian para pesepakbolanya. papu gomez, striker atalanta, sempat bilang kalau kota tempatnya bermukim sudah seperti kota mati karena kebijakan itu. dalam artian jalanan di sana sangat total sepi.","di italia penerapannya lumayan total dari kesaksian para pesepakbolanya. papu gomez, striker atalanta, sempat bilang kalau kota tempatnya bermukim sudah seperti kota mati karena kebijakan itu. dalam artian jalanan di sana sangat total sepi.","italia penerapannya lumayan total kesaksian pesepakbolanya . papu gomez , striker atalanta , bilang kota tempatnya bermukim kota mati kebijakan . artian jalanan total sepi ."
nangis trs selama lockdown,nangis trs selama,menangis terus selama,menangis
"beberapa kali aku menulis soal perkembangan yang baik dari covid-19 di italia. kurang lebih, setauku, italia menerapkan kebijakan lockdown total selama hampir dua bulan ini.","beberapa kali aku menulis soal perkembangan yang baik dari covid-19 di italia. kurang lebih, setauku, italia menerapkan kebijakan total selama hampir dua bulan ini.","beberapa kali aku menulis soal perkembangan yang baik dari covid-19 di italia. kurang lebih, setauku, italia menerapkan kebijakan total selama hampir dua bulan ini.","kali menulis perkembangan covid - 19 italia . , setauku , italia menerapkan kebijakan total ."
"masa depan yang kamu ada ada dalam video ini mungkin?? #lockdown #corona #indonesia
🎥🎧
https://t.co/qitaruhw8p",masa depan yang kamu ada ada dalam video ini mungkin?? #lockdown #corona,masa depan yang kamu ada ada dalam video ini mungkin?? #lockdown #corona,video ? ? #lockdown #corona
"@tatanan_abcd @detikcom @detiktravel sama kak, hati saya sudah kena lockdown hampir 3 tahun (￣.￣)","sama kak, hati saya sudah kena hampir 3 tahun (￣.￣)","sama kak, hati saya sudah kena hampir 3 tahun (￣.￣)","kak , hati kena 3 ( ￣.￣ )"
@icredita avi lockdown m ghar chalana muskil ho rha hai.aur icredit app wale intna painalty laga rhe hai ki humlog kavi kamane khane wale loan amount nhi pay kar payenge please kuch kijie aur harash v kar rhe hai. kudh painalty dekh kiijiye rinku rawani 7294892181 https://t.co/nhkjrjzhtj,avi m ghar chalana muskil ho rha hai.aur icredit app wale intna painalty laga rhe hai ki humlog kavi kamane khane wale loan amount nhi pay kar payenge please kuch kijie aur harash v kar rhe hai. kudh painalty dekh kiijiye rinku rawani 7294892181,avi sama ghar chalana muskil ho rha hai.aur icredit app wale intna painalty laga rhe hai ki humlog kavi kamane khane wale loan amount nhi pay kar payenge please kuch kijie aur harash v kar rhe hai. kudh painalty dekh kiijiye rinku rawani 7294892181,avi ghar chalana muskil ho rha hai.aur icredit app wale intna painalty laga rhe hai ki humlog kavi kamane khane wale loan amount nhi pay kar payenge please kuch kijie aur harash v kar rhe hai . kudh painalty dekh kiijiye rinku rawani 7294892181
"pemberlakuan #psbb lebih baik drpd teriak2 lockdown. kita semua terselamatkan sekalipun ekonomi bjln lambat, namun tdk jatuh dlm jurang resesi dan depress ekonomi.

#jokowiadalahkita #indonesiabebascovid19 #dirumahsaja #terimakasihparamedisindonesia  #terimakasihpakjokowi","pemberlakuan #psbb lebih baik drpd teriak2 lockdown. kita semua terselamatkan sekalipun ekonomi bjln lambat, namun tdk jatuh dlm jurang resesi dan depress ekonomi.

#jokowiadalahkita #indonesiabebascovid19 #dirumahsaja #terimakasihparamedisindonesia #terimakasihpakjokowi","pemberlakuan #psbb lebih baik daripada teriak2 lockdown. kita semua terselamatkan sekalipun ekonomi bjln lambat, namun tidak jatuh dalam jurang resesi dan depress ekonomi.

#jokowiadalahkita #indonesiabebascovid19 #dirumahsaja #terimakasihparamedisindonesia #terimakasihpakjokowi","pemberlakuan #psbb teriak2 . terselamatkan ekonomi bjln lambat , jatuh jurang resesi depress ekonomi . 

 #jokowiadalahkita #indonesiabebascovid19 #dirumahsaja #terimakasihparamedisindonesia #terimakasihpakjokowi"
mdm avi lockdown m ghar chalana muskil ho rha hai.aur icredit app wale intna painalty laga rhe hai ki humlog kavi kamane khane wale loan amount nhi pay kar payenge please kuch kijiye aur harash v kar rhe hai. kudh painalty dekh kijiye https://t.co/gzvhdoxbqe,mdm avi m ghar chalana muskil ho rha hai.aur icredit app wale intna painalty laga rhe hai ki humlog kavi kamane khane wale loan amount nhi pay kar payenge please kuch kijiye aur harash v kar rhe hai. kudh painalty dekh kijiye,mdm avi sama ghar chalana muskil ho rha hai.aur icredit app wale intna painalty laga rhe hai ki humlog kavi kamane khane wale loan amount nhi pay kar payenge please kuch kijiye aur harash v kar rhe hai. kudh painalty dekh kijiye,mdm avi ghar chalana muskil ho rha hai.aur icredit app wale intna painalty laga rhe hai ki humlog kavi kamane khane wale loan amount nhi pay kar payenge please kuch kijiye aur harash v kar rhe hai . kudh painalty dekh kijiye
"perempuan lockdown dirumah itu bhaya, ujung ujungnya makanan dan kedapur dannnn uang habis pdhl nda kemana manaa ji ummmm","perempuan dirumah itu bhaya, ujung ujungnya makanan dan kedapur dannnn uang habis pdhl nda kemana manaa ji ummmm","perempuan dirumah itu bhaya, ujung ujungnya makanan dan kedapur dannnn uang habis padahal indak kemana manaa ji ummmm","perempuan dirumah bhaya , ujung ujungnya makanan kedapur dannnn uang habis indak kemana manaa ji ummmm"
"@tsnadayu selama lockdown hooman makan nya selalu habis tak ada sisa makanya pada gagal diet, jdi gak sisa dipiring lagi 🤣😂","selama hooman makan nya selalu habis tak ada sisa makanya pada gagal diet, jdi gak sisa dipiring lagi 🤣😂","selama hooman makan nya selalu habis tak ada sisa makanya pada gagal diet, jadi enggak sisa dipiring lagi 🤣😂","hooman makan habis sisa gagal diet , sisa dipiring 🤣 😂"
