text_asli,removed_noise,removed_alay,removed_stopwords
"jokowi buka-bukaan anggaran untuk ''lockdown'' jakarta, rp 550 miliar per hari: pemerintah tak ingin meniru negara lain yang memberlakukan lockdown untuk memutus mata rantai penularan covid-19. https://t.co/ttlxa10pwn https://t.co/tsbzeonokx","jokowi buka-bukaan anggaran untuk ''lockdown'' jakarta, rp 550 miliar per hari: pemerintah tak ingin meniru negara lain yang memberlakukan untuk memutus mata rantai penularan covid-19.","jokowi buka-bukaan anggaran untuk ''lockdown'' jakarta, rp 550 miliar per hari: pemerintah tak ingin meniru negara lain yang memberlakukan untuk memutus mata rantai penularan covid-19.","jokowi buka-bukaan anggaran ' ' ' ' jakarta , rp 550 miliar : pemerintah meniru negara memberlakukan memutus mata rantai penularan covid - 19 ."
"@jokowi ini pandai ngeles dlm kata2 tp sayangnya gk dilandasi oleh keilmuan narasinya.

mudik vs pulang kampung --&gt; ngaco scr klbi

lockdown --&gt; bukan unt tujuan menghapuskan virus, tp unt memotong rantai peredaran virus

kinerja menkes --&gt; banyak kerjaan lain spt penanganan dbd","ini pandai ngeles dlm kata2 tp sayangnya gk dilandasi oleh keilmuan narasinya.

mudik vs pulang kampung --&gt; ngaco scr klbi

lockdown --&gt; bukan unt tujuan menghapuskan virus, tp unt memotong rantai peredaran virus

kinerja menkes --&gt; banyak kerjaan lain spt penanganan dbd","ini pandai ngeles dalam kata-kata tapi sayangnya enggak dilandasi oleh keilmuan narasinya.

mudik vs pulang kampung --&gt; mengaco secara klbi

lockdown --&gt; bukan unt tujuan menghapuskan virus, tapi unt memotong rantai peredaran virus

kinerja menkes --&gt; banyak pekerjaan lain seperti penanganan dbd","pandai ngeles kata-kata sayangnya dilandasi keilmuan narasinya . 

 mudik vs pulang kampung --&gt ; mengaco klbi 

 --&gt ; unt tujuan menghapuskan virus , unt memotong rantai peredaran virus 

 kinerja menkes --&gt ; pekerjaan penanganan dbd"
"lm #36: malaysia turun landai, indonesia naik tajam

lockdown malaysia hari #36,  22/4/20

statistik +60 sudah menunjukkan kurva menurun landai, +62 masih trend menanjak cukup tajam.

subscribe to dkhairattv for daily updates on covid-19 crisis!

https://t.co/cuxktddk8i","lm #36: malaysia turun landai, naik tajam

lockdown malaysia hari #36, 22/4/20

statistik +60 sudah menunjukkan kurva menurun landai, +62 masih trend menanjak cukup tajam.

subscribe to dkhairattv for daily updates on covid-19","lm #36: malaysia turun landai, naik tajam

lockdown malaysia hari #36, 22/4/20

statistik +60 sudah menunjukkan kurva menurun landai, +62 masih trend menanjak cukup tajam.

subscribe tapi dkhairattv for daily updates on covid-19","lm #36 : malaysia turun landai , tajam 

 malaysia #36 , 22 / 4 / 20 

 statistik +60 kurva menurun landai , +62 trend menanjak tajam . 

 subscribe dkhairattv for daily updates on covid - 19"
"@telkomsel iya kak, saya di lockdown mana bisa keluar kota/daerah. oke sudah saya dm","iya kak, saya di mana bisa keluar kota/daerah. oke sudah saya dm","iya kak, saya di mana bisa keluar kota/daerah. oke sudah saya dm","iya kak , kota / daerah . oke dm"
"@juinorobert @ainunnajib @kawalcovid19 tp kalo lockdown, seluruh kebutuhan harian semua masyarakat (termasuk yg harian) wajib dipenuhi sama pemerintah pusat. jadi alasan kalo yg pendapatan harian jadi tumbal itu gak masuk akal. kayaknya bukan itu alasan utamanya","tp kalo lockdown, seluruh kebutuhan harian semua masyarakat (termasuk yg harian) wajib dipenuhi sama pemerintah pusat. jadi alasan kalo yg pendapatan harian jadi tumbal itu gak masuk akal. kayaknya bukan itu alasan utamanya","tapi kalo lockdown, seluruh kebutuhan harian semua masyarakat (termasuk yang harian) wajib dipenuhi sama pemerintah pusat. jadi alasan kalo yang pendapatan harian jadi tumbal itu enggak masuk akal. kayaknya bukan itu alasan utamanya",", kebutuhan harian masyarakat ( harian ) wajib dipenuhi pemerintah pusat . alasan pendapatan harian tumbal masuk akal . kayaknya alasan utamanya"
"@faizacky @nihawa31 @kompascom gimana sih, anda bilang lockdown china gak berhasil berarti anda sependapat dgn komen ane?? wkwkwk","gimana sih, anda bilang china gak berhasil berarti anda sependapat dgn komen ane?? wkwkwk","bagaimana sih, anda bilang china enggak berhasil berarti anda sependapat dengan komen ane?? wkwkwk",", bilang china berhasil sependapat komen ane ? ? wkwkwk"
@nihawa31 @kompascom lockdown tapi obat belum ketemu sama aja virus masih nyebar.,tapi obat belum ketemu sama aja virus masih nyebar.,tapi obat belum ketemu sama saja virus masih nyebar.,obat ketemu virus nyebar .
"coba kita itung satu provinsi misalnya itung kasar butuh 600 milyar untuk budget lockdown, bakal ada kurang lebih 20,4 triliun yang negara keluain per hari, kalo 14 hari jadi 285,6 triliun yang keluar, itu pun kalo ga diperpanjang, itu pun kalo kaga di korup juga","coba kita itung satu provinsi misalnya itung kasar butuh 600 milyar untuk budget lockdown, bakal ada kurang lebih 20,4 triliun yang negara keluain per hari, kalo 14 hari jadi 285,6 triliun yang keluar, itu pun kalo ga diperpanjang, itu pun kalo kaga di korup juga","coba kita itung satu provinsi misalnya itung kasar butuh 600 milyar untuk budget lockdown, bakal ada kurang lebih 20,4 triliun yang negara keluain per hari, kalo 14 hari jadi 285,6 triliun yang keluar, itu pun kalo enggak diperpanjang, itu pun kalo kagak di korup juga","coba itung provinsi itung kasar butuh 600 milyar budget , 20,4 triliun negara keluain , 14 285,6 triliun , diperpanjang , korup"
"3. walaupun tadi jokowi bilang bukan karena budget kita ga lockdown, secara ga langsung dia bilang hal tersebut, contoh: 550 milyar untuk jakarta saja, jabodetabek menjadi 3 kali lipat (1,65 triliun) kalo misal lockdown 14 hari bakal jadi kurang lebih 23 triliun","3. walaupun tadi jokowi bilang bukan karena budget kita ga lockdown, secara ga langsung dia bilang hal tersebut, contoh: 550 milyar untuk jakarta saja, jabodetabek menjadi 3 kali lipat (1,65 triliun) kalo misal 14 hari bakal jadi kurang lebih 23 triliun","3. walaupun tadi jokowi bilang bukan karena budget kita enggak lockdown, secara enggak langsung dia bilang hal tersebut, contoh: 550 milyar untuk jakarta saja, jabodetabek menjadi 3 kali lipat (1,65 triliun) kalo misal 14 hari bakal jadi kurang lebih 23 triliun","3 . jokowi bilang budget , langsung bilang , contoh : 550 milyar jakarta , jabodetabek 3 kali lipat ( 1,65 triliun ) 14 23 triliun"
"jokowi: ""tidak ada yang melawan covid-19 dengan lockdown""

nyatanya ada jerman, denmark, ceko, selandia baru dan karibia yang sukses (menurut berita) lalu masyarakat membandingkan","jokowi: ""tidak ada yang melawan covid-19 dengan lockdown""

nyatanya ada jerman, denmark, ceko, selandia baru dan karibia yang sukses (menurut berita) lalu masyarakat membandingkan","jokowi: ""tidak ada yang melawan covid-19 dengan lockdown""

nyatanya ada jerman, denmark, ceko, selandia baru dan karibia yang sukses (menurut berita) lalu masyarakat membandingkan","jokowi : "" melawan covid - 19 "" 

 jerman , denmark , ceko , selandia karibia sukses ( berita ) masyarakat membandingkan"
"@umaleao nz walaupun bukan komunis punya social security system yang sudah sangat mapan dan tergolong negara middle class society. ini memberi ruang opsi yang sangat luas, termasuk kans yg kecil untuk terjadi social unrest ketika lockdown, unlike india. sadly india yg lebih mirip kita.","nz walaupun bukan komunis punya social security system yang sudah sangat mapan dan tergolong negara middle class society. ini memberi ruang opsi yang sangat luas, termasuk kans yg kecil untuk terjadi social unrest ketika lockdown, unlike india. sadly india yg lebih mirip kita.","nz walaupun bukan komunis punya social security system yang sudah sangat mapan dan tergolong negara middle class society. ini memberi ruang opsi yang sangat luas, termasuk kans yang kecil untuk terjadi social unrest ketika lockdown, unlike india. sadly india yang lebih mirip kita.","nz komunis social security system mapan tergolong negara middle class society . ruang opsi luas , kans social unrest , unlike india . sadly india ."
"@kompascom bedain esensi mudik ama pulang kampung aja bingung, gimana mau lockdown, terlalu berat buat pemerintah.","bedain esensi mudik ama pulang kampung aja bingung, gimana mau lockdown, terlalu berat buat pemerintah.","membedakan esensi mudik sama pulang kampung saja bingung, bagaimana mau lockdown, terlalu berat buat pemerintah.","membedakan esensi mudik pulang kampung bingung , , berat pemerintah ."
"@caquuciqu sistem waktu di tubuh gue udah error ini semenjak lockdown, siang jd malem, malem jd siang.","sistem waktu di tubuh gue udah error ini semenjak lockdown, siang jd malem, malem jd siang.","sistem waktu di tubuh gue sudah error ini semenjak lockdown, siang jadi malem, malam jadi siang.","sistem tubuh error semenjak , siang malem , malam siang ."
"@nihawa31 @kompascom semua kan sudah dijelaskan, jadi anda pusing apa? lockdown terbukti tidak ada negara yg berhasil.","semua kan sudah dijelaskan, jadi anda pusing apa? terbukti tidak ada negara yg berhasil.","semua kan sudah dijelaskan, jadi anda pusing apa? terbukti tidak ada negara yang berhasil.",", pusing ? terbukti negara berhasil ."
"@fadlizon ini butuh waktu lho buat bikin tafsir mudik sama pulkam....kaya tafsir lockdown, psbb sama karantina kesehatan...butuh sebulan.....hadeeh...ini presiden bener ya yg ngomong.....hadeeeh","ini butuh waktu lho buat bikin tafsir mudik sama pulkam....kaya tafsir lockdown, psbb sama karantina kesehatan...butuh sebulan.....hadeeh...ini presiden bener ya yg ngomong.....hadeeeh","ini butuh waktu lho buat bikin tafsir mudik sama pulkam....kaya tafsir lockdown, psbb sama karantina kesehatan...butuh sebulan.....hadeeh...ini presiden benar ya yang ngomong.....hadeeeh","butuh bikin tafsir mudik pulkam .... kaya tafsir , psbb karantina kesehatan ... butuh sebulan ..... hadeeh ... presiden ngomong ..... hadeeeh"
"mungkin mbak @najwashihab mau lebih kejam lagi dengan data negara mana yg berhasil menerapkan lockdown, tapi kayaknya ada seberkas sinaran ketidaktegaan di mata najwa yg tampak jelas di balik senyumnya yg sangat menghujam di layar kaca. 

gak usah diteruskan kalo kuatir menghina https://t.co/zthrv8lz3o","mungkin mbak mau lebih kejam lagi dengan data negara mana yg berhasil menerapkan lockdown, tapi kayaknya ada seberkas sinaran ketidaktegaan di mata najwa yg tampak jelas di balik senyumnya yg sangat menghujam di layar kaca. gak usah diteruskan kalo kuatir menghina","mungkin mbak mau lebih kejam lagi dengan data negara mana yang berhasil menerapkan lockdown, tapi kayaknya ada seberkas sinaran ketidaktegaan di mata najwa yang tampak jelas di balik senyumnya yang sangat menghujam di layar kaca. enggak usah diteruskan kalo kuatir menghina","mbak kejam data negara berhasil menerapkan , kayaknya seberkas sinaran ketidaktegaan mata najwa senyumnya menghujam layar kaca . diteruskan kuatir menghina"
"@nu_nu2017 belum ditemukan sampai skrg ada yg kebal. di cina masih ada kok setiap hari bahkan di beberapa kota lockdown lagi. di hongkong yg kasus bisa 0 skrg ada lagi karena import case dari london.

bila tracing pasien ketat penyebaran bisa diperkecil bahkan hilang. bukan berarti kebal.","belum ditemukan sampai skrg ada yg kebal. di cina masih ada kok setiap hari bahkan di beberapa kota lagi. di hongkong yg kasus bisa 0 skrg ada lagi karena import case dari london.

bila tracing pasien ketat penyebaran bisa diperkecil bahkan hilang. bukan berarti kebal.","belum ditemukan sampai sekarang ada yang kebal. di cina masih ada kok setiap hari bahkan di beberapa kota lagi. di hongkong yang kasus bisa 0 sekarang ada lagi karena import case dari london.

bila tracing pasien ketat penyebaran bisa diperkecil bahkan hilang. bukan berarti kebal.","ditemukan kebal . cina kota . hongkong 0 import case london . 

 tracing pasien ketat penyebaran diperkecil hilang . kebal ."
wna india di yogyakarta tidak bisa kembali karena negaranya lockdown. https://t.co/b83zgn6hok,wna india di yogyakarta tidak bisa kembali karena negaranya lockdown.,wna india di yogyakarta tidak bisa kembali karena negaranya lockdown.,wna india yogyakarta negaranya .
eropa udah kasih lampu ijo buat tim latihan dengan pengawasan ketat. intinya kebijakan lockdown agak melunak. hmm sebentar lagi ayo kuat,eropa udah kasih lampu ijo buat tim latihan dengan pengawasan ketat. intinya kebijakan agak melunak. hmm sebentar lagi ayo kuat,eropa sudah kasih lampu ijo buat tim latihan dengan pengawasan ketat. intinya kebijakan agak melunak. hmm sebentar lagi ayo kuat,eropa kasih lampu ijo tim latihan pengawasan ketat . intinya kebijakan melunak . hmm sebentar ayo kuat
"aku ninggalin kos uda bbrpa minggu
dan kepikiran rice cooker ada isi nasinya 😭
kiraiin waktu itu masih bakal balik eh ternyata makassar lockdown","aku ninggalin kos uda bbrpa minggu
dan kepikiran rice cooker ada isi nasinya 😭
kiraiin waktu itu masih bakal balik eh ternyata makassar","aku meninggalkan kos sudah beberapa minggu
dan kepikiran rice cooker ada isi nasinya 😭
kiraiin waktu itu masih bakal balik eh ternyata makassar","meninggalkan kos minggu 
 kepikiran rice cooker isi nasinya 😭 
 kiraiin eh makassar"
"terlepas dr doktrin komunis alex jones n fren n tetek bengeknya, lockdown emg nyusahin sih buat org yg uda gawe, jelas mikir mau dikasih makan apaan tuh keluarga.","terlepas dr doktrin komunis alex jones n fren n tetek bengeknya, emg nyusahin sih buat org yg uda gawe, jelas mikir mau dikasih makan apaan tuh keluarga.","terlepas dari doktrin komunis alex jones n fren n tetek bengeknya, memang menyusahkan sih buat orang yang sudah gawe, jelas mikir mau dikasih makan apaan tuh keluarga.","terlepas doktrin komunis alex jones n fren n tetek bengeknya , menyusahkan orang gawe , mikir dikasih makan keluarga ."
"@ayuuyyyy disini, dimana ada ruang lingkup keluarga didalam perumahan, yang terkena lockdown","disini, dimana ada ruang lingkup keluarga didalam perumahan, yang terkena","disini, dimana ada ruang lingkup keluarga didalam perumahan, yang terkena",", dimana ruang lingkup keluarga didalam perumahan , terkena"
"malaysia lockdown, petani kelapa sawit indonesia tersenyum lebar https://t.co/5qcnmuk1ql | ngeblogdirumah","malaysia lockdown, petani kelapa sawit tersenyum lebar | ngeblogdirumah","malaysia lockdown, petani kelapa sawit tersenyum lebar | ngeblogdirumah","malaysia , petani kelapa sawit tersenyum lebar | ngeblogdirumah"
@surynt01 @matanajwa @jokowi kalau dipaksakan lockdown.. seluruh kebutuhan masyarakat dibiayai negara. terus negara bangkrut...loe mau nyalahin siapa?,kalau dipaksakan lockdown.. seluruh kebutuhan masyarakat dibiayai negara. terus negara bangkrut...loe mau nyalahin siapa?,kalau dipaksakan lockdown.. seluruh kebutuhan masyarakat dibiayai negara. terus negara bangkrut...loe mau menyalahkan siapa?,dipaksakan .. kebutuhan masyarakat dibiayai negara . negara bangkrut ... loe menyalahkan ?
"sudah ada aturan psbb, brrt daerahnya sudah memenuhi kriteria. 
masih aja ini ngadain ibadah berjamaah, yakalo lockdown gpp, ini masih pd keluyur kemana2. 
rumit.","sudah ada aturan psbb, brrt daerahnya sudah memenuhi kriteria. masih aja ini ngadain ibadah berjamaah, yakalo gpp, ini masih pd keluyur kemana2. rumit.","sudah ada aturan psbb, berarti daerahnya sudah memenuhi kriteria. masih saja ini mengadakan ibadah berjamaah, yakalo gpp, ini masih pada keluyur kemana2. rumit.","aturan psbb , daerahnya memenuhi kriteria . mengadakan ibadah berjamaah , yakalo gpp , keluyur kemana2 . rumit ."
"@pikawati04 adakah strategi yg lebih baik untuk perekonomian jika tetap lockdown?
#etikapre","adakah strategi yg lebih baik untuk perekonomian jika tetap lockdown?
#etikapre","adakah strategi yang lebih baik untuk perekonomian jika tetap lockdown?
#etikapre","adakah strategi perekonomian ? 
 #etikapre"
ada untungnya bln puasa di lockdown jadinya ga diajakin mkn siang di mekdi sama nanda😅 — waaa iya sih nnti gua kalo lagi ga puasa gmn ini gabisa mencari sobat yg buka zuhur :') https://t.co/hav6ibuaez,ada untungnya bln puasa di jadinya ga diajakin mkn siang di mekdi sama nanda😅 — waaa iya sih nnti gua kalo lagi ga puasa gmn ini gabisa mencari sobat yg buka zuhur :'),ada untungnya bulan puasa di jadinya enggak diajakin makin siang di mekdi sama nanda😅 — wah iya sih nanti gua kalo lagi enggak puasa bagaimana ini enggak bisa mencari sobat yang buka zuhur :'),untungnya puasa diajakin siang mekdi nanda 😅 — iya puasa mencari sobat buka zuhur :')
"@mardanialisera kalian ini lucu dulu @jokowi tdk lockdown triak2 minta lockdown skrg jokowi larang mudikpun mash teriak2 juga, emang kalian ini monyet yg bisanya cm teriak2???","kalian ini lucu dulu tdk triak2 minta skrg jokowi larang mudikpun mash teriak2 juga, emang kalian ini monyet yg bisanya cm teriak2???","kalian ini lucu dulu tidak triak2 meminta sekarang jokowi larang mudikpun mash teriak2 juga, memang kalian ini monyet yang bisanya cuma teriak2???","lucu triak2 jokowi larang mudikpun mash teriak2 , monyet bisanya teriak2 ? ? ?"
"akhir mei, spanyol longgarkan ‘lockdown’, ini alasannya https://t.co/f2dsvzuxvu https://t.co/11nanoe4qt","akhir mei, spanyol longgarkan ‘lockdown’, ini alasannya","akhir mei, spanyol longgarkan ‘lockdown’, ini alasannya","mei , spanyol longgarkan ‘ ’ ,    alasannya"
"he's not wrong, standar kesuksesan negara itu berbeda-beda. kalau aim nya kayak korea selatan ya ga bakal bisa lockdown doang. mereka lebih andalin rapid and mass testing kayak yg dicanangkan jokowi https://t.co/hkshehcbh4","he's not wrong, standar kesuksesan negara itu berbeda-beda. kalau aim nya kayak korea selatan ya ga bakal bisa doang. mereka lebih andalin rapid and mass testing kayak yg dicanangkan jokowi","he's not wrong, standar kesuksesan negara itu berbeda-beda. kalau aim nya kayak korea selatan ya enggak bakal bisa doang. mereka lebih andalin rapid and mass testing kayak yang dicanangkan jokowi","he ' not wrong , standar kesuksesan negara berbeda-beda . aim korea selatan doang . andalin rapid and mass testing dicanangkan jokowi"
lockdown membuat wajah gua jerawatan. kzl bingits,membuat wajah gua jerawatan. kzl bingits,membuat wajah gua jerawatan. kzl banget,wajah jerawatan . kzl
"mr. president: coba tunjukkan, negara mana yg berhasil saat melakukan lockdown?

source: @jburnmurdoch https://t.co/llvrnxbe9k https://t.co/t1utdaearo","mr. president: coba tunjukkan, negara mana yg berhasil saat melakukan lockdown?

source:","mr. president: coba tunjukkan, negara mana yang berhasil saat melakukan lockdown?

source:","mr . president : coba tunjukkan , negara berhasil ? 

 source :"
@hanifah933 @airin_nz lockdown itu jenis kayu areng yg mudah utk dibakar...,itu jenis kayu areng yg mudah utk dibakar...,itu jenis kayu areng yang mudah untuk dibakar...,jenis kayu areng mudah dibakar ...
"""bukan karena masalah bujet, kita kan juga belajar dari negara-negara lain. apakah lockdown itu berhasil menyelesaikan masalah, kan tidak,"" ucap jokowi.

https://t.co/vd9h65v4lw","""bukan karena masalah bujet, kita kan juga belajar dari negara-negara lain. apakah lockdown itu berhasil menyelesaikan masalah, kan tidak,"" ucap","""bukan karena masalah bujet, kita kan juga belajar dari negara-negara lain. apakah lockdown itu berhasil menyelesaikan masalah, kan tidak,"" ucap",""" bujet , belajar negara-negara .       berhasil menyelesaikan , , """
"dan udah taun ke-4 ramadhan sendiri dirumah bahkan ""mungkin"" lebaran juga sendiri karna lockdown :"")","dan udah taun ke-4 ramadhan sendiri dirumah bahkan ""mungkin"" lebaran juga sendiri karna :"")","dan sudah tahun ke-4 ramadhan sendiri dirumah bahkan ""mungkin"" lebaran juga sendiri karena :"")","- 4 ramadhan dirumah "" "" lebaran : "")"
"@detikcom lockdown apanya??? psbb aja di tiap check point nggak ada tu polisi, tni, satpol pp lain berdiri (stand by) lg awasi tiap kendaraan yg melaju di wilayah kalimalang, cililitan, hingga ke arah halim jaktim kemarin. gue pun kesana pergi bahkan balik dari wawancara kerja sana ...","apanya??? psbb aja di tiap check point nggak ada tu polisi, tni, satpol pp lain berdiri (stand by) lg awasi tiap kendaraan yg melaju di wilayah kalimalang, cililitan, hingga ke arah halim jaktim kemarin. gue pun kesana pergi bahkan balik dari wawancara kerja sana ...","apanya??? psbb saja di tiap check point enggak ada itu polisi, tni, satpol pp lain berdiri (stand by) lagi awasi tiap kendaraan yang melaju di wilayah kalimalang, cililitan, hingga ke arah halim jaktim kemarin. gue pun kesana pergi bahkan balik dari wawancara kerja sana ...","apanya ? ? ? psbb check point polisi , tni , satpol pp berdiri ( stand by ) awasi kendaraan melaju wilayah kalimalang , cililitan , arah halim jaktim kemarin . kesana pergi wawancara kerja ..."
"@berisikemak statemen asli kalo di wawancara  langsung ga ada text nya, jawaban nya muter2 ga jelas...mbak nana pun bingung...

punya uang untuk lockdown?
saya itung2 bla bla bla...
punya uang?
kalo di jabodetabek 3x bla bla bla..
punya uang?
bukan itu masalahnya blabla bla..
🤣😁🤣","statemen asli kalo di wawancara langsung ga ada text nya, jawaban nya muter2 ga jelas...mbak nana pun bingung...

punya uang untuk lockdown?
saya itung2 bla bla bla...
punya uang?
kalo di jabodetabek 3x bla bla bla..
punya uang?
bukan itu masalahnya blabla bla..
🤣😁🤣","statemen asli kalo di wawancara langsung enggak ada text nya, jawaban nya muter2 enggak jelas...mbak nana pun bingung...

punya uang untuk lockdown?
saya itung2 bla bla bla...
punya uang?
kalo di jabodetabek 3x bla bla bla..
punya uang?
bukan itu masalahnya blabla bla..
🤣😁🤣","statemen asli wawancara langsung text , muter2 ... mbak nana bingung ... 

 uang ? 
 itung2 bla bla bla ... 
 uang ? 
 jabodetabek 3x bla bla bla .. 
 uang ? 
 blabla bla .. 
 🤣 😁 🤣"
"ya nggak salah klo di luar negeri lockdown, disini jadinya psbb

lhawong mudik aja gatau artinya","ya nggak salah klo di luar negeri lockdown, disini jadinya psbb

lhawong mudik aja gatau artinya","ya enggak salah kalo di luar negeri lockdown, disini jadinya psbb

lhawong mudik saja enggak tau artinya","salah negeri , psbb 

 lhawong mudik tau"
"tutorial ibadah ramadhan dirumah aja selama lockdown

 | ustadz abdul somad, lc., ma., ph.d https://t.co/3suv1p6vlt lewat @youtube #ramadhan","tutorial ibadah ramadhan dirumah aja selama | ustadz abdul somad, lc., ma., ph.d lewat #ramadhan","tutorial ibadah ramadhan dirumah saja selama | ustadz abdul somad, lc., ma., ph.d lewat #ramadhan","tutorial ibadah ramadhan dirumah | ustadz abdul somad , lc . , ma . , ph.d #ramadhan"
"@detikcom @susipudjiastuti korea utara

tapi apa indonesia siap meniru korea utara? 

krn disana hanya kim jong un dan peluru yg berbicara ttg lockdown.","korea utara

tapi apa siap meniru korea utara? krn disana hanya kim jong un dan peluru yg berbicara ttg lockdown.","korea utara

tapi apa siap meniru korea utara? karena disana hanya kim jong un dan peluru yang berbicara tentang lockdown.","korea utara 

 meniru korea utara ? disana kim jong un peluru berbicara ."
