text_asli,removed_noise,removed_alay,removed_stopwords
@detikcom akibat lockdown dan dirumahaja hahahahaha mantap bukibuk!😂😂,akibat dan dirumahaja hahahahaha mantap bukibuk!😂😂,akibat dan dirumahaja hahahahaha mantap bukibuk!😂😂,akibat dirumahaja hahahahaha mantap bukibuk ! 😂 😂
"@boxerrrrrrrr @cnnindonesia kalo bisa ngejamin,pasti dri kmren pemerintah juga udeh lockdown kali","kalo bisa ngejamin,pasti dri kmren pemerintah juga udeh kali","kalo bisa ngejamin,pasti dari kemarin pemerintah juga sudah kali","ngejamin , kemarin pemerintah kali"
"@boxerrrrrrrr @cnnindonesia malaysia,india??dia terbukti bisa ngejamin semua rakyatnya!!,
gue setuju lockdown,tapi kalo pemerintah bisa ngejamin semua rakyatnya! diliat dri psbb aja,sembako ga merata dibagiin nye! itu baru psbb,apa lagi lockdown??dri situ udeh keliatan, pemerintah g bisa ngejamin!","malaysia,india??dia terbukti bisa ngejamin semua rakyatnya!!,
gue setuju lockdown,tapi kalo pemerintah bisa ngejamin semua rakyatnya! diliat dri psbb aja,sembako ga merata dibagiin nye! itu baru psbb,apa lagi lockdown??dri situ udeh keliatan, pemerintah g bisa ngejamin!","malaysia,india??dia terbukti bisa ngejamin semua rakyatnya!!,
gue setuju lockdown,tapi kalo pemerintah bisa ngejamin semua rakyatnya! dilihat dari psbb aja,sembako enggak merata dibagiin nye! itu baru psbb,apa lagi lockdown??dri situ sudah keliatan, pemerintah enggak bisa ngejamin!","malaysia , india??dia terbukti ngejamin rakyatnya ! ! , 
 setuju , pemerintah ngejamin rakyatnya ! psbb , sembako merata dibagiin nye ! psbb , lockdown??dri situ keliatan , pemerintah ngejamin !"
"@trcyanth kalau kau pigi kk, ramai suda org. jln raya d kk pun , banyak suda. suria sabah yg lockdown pun buka suda. 😂 so pkp, mcm teda. 😂 sop pub endah dorang ikut. 😂","kalau kau pigi kk, ramai suda org. jln raya d kk pun , banyak suda. suria sabah yg pun buka suda. 😂 so pkp, mcm teda. 😂 sop pub endah dorang ikut. 😂","kalau kau pigi kk, ramai sudah org. jalan raya di kakak pun , banyak suda. suria sabah yang pun buka suda. 😂 sok pkp, macam teda. 😂 sop pub endah dorang ikut. 😂","kau pigi kk , ramai org . jalan raya kakak , suda . suria sabah buka suda . 😂 sok pkp , teda . 😂 sop pub endah dorang . 😂"
"foto-foto berikut viral viral di facebook. foto tersebut memperlihatkan tas dan sepatu yang disimpan di toko penuh jamur akibat lockdown. https://t.co/1c74vhnpoo

(foto: facebook/nex nezeum)
#viral #wolipop https://t.co/ksx67gehx0","foto-foto berikut viral viral di facebook. foto tersebut memperlihatkan tas dan sepatu yang disimpan di toko penuh jamur akibat lockdown. facebook/nex nezeum)
#viral #wolipop","foto-foto berikut viral viral di facebook. foto tersebut memperlihatkan tas dan sepatu yang disimpan di toko penuh jamur akibat lockdown. facebook/nex nezeum)
#viral #wolipop","foto-foto viral viral facebook . foto tas sepatu disimpan toko penuh jamur akibat . facebook / nex nezeum ) 
 #viral #wolipop"
@riandenaa msh lockdown kang,msh kang,masih kang,kang
@music_fess woy cuma nyetel celengan rindu 2 kali doang kok jd top lockdown song-_- https://t.co/zr2sbuexlb,woy cuma nyetel celengan rindu 2 kali doang kok jd top song-_-,woy cuma nyetel celengan rindu 2 kali doang kok jadi top song-_-,woy nyetel celengan rindu 2 kali doang top song - _ -
"zlatan ibrahimovic menggunakan masker tiba di bandara malpensa, milan, senin (11/5/2020). zlatan yg kembali ke negaranya swedia selama lockdown di italia, tiba di milan untuk kembali berlatih bersama ac milan. antara foto/reuters/daniele mascolo/pras https://t.co/2mkwpg9irm","zlatan ibrahimovic menggunakan masker tiba di bandara malpensa, milan, senin (11/5/2020). zlatan yg kembali ke negaranya swedia selama di italia, tiba di milan untuk kembali berlatih bersama ac milan. antara foto/reuters/daniele mascolo/pras","zlatan ibrahimovic menggunakan masker tiba di bandara malpensa, milan, senin (11/5/2020). zlatan yang kembali ke negaranya swedia selama di italia, tiba di milan untuk kembali berlatih bersama ac milan. antara foto/reuters/daniele mascolo/pras","zlatan ibrahimovic masker bandara malpensa , milan , senin ( 11 / 5 / 2020 ) . zlatan negaranya swedia italia , milan berlatih ac milan . foto / reuters / daniele mascolo / pras"
efek lockdown berkepanjangan https://t.co/tljjcya2go,efek berkepanjangan,efek berkepanjangan,efek berkepanjangan
kepikirannya beras kudu cukup ampe lockdown kelar stottt😶🤣 https://t.co/ymgxckwkle,kepikirannya beras kudu cukup ampe kelar stottt😶🤣,kepikirannya beras kudu cukup sampai kelar stottt😶🤣,kepikirannya beras kudu kelar stottt 😶 🤣
"udah bosen lockdown, gimana kalo ganti lock your heart aja?","udah bosen lockdown, gimana kalo ganti lock your heart aja?","sudah bosan lockdown, bagaimana kalo ganti lock your heart aja?","bosan , ganti lock your heart ?"
"@boxerrrrrrrr @cnnindonesia lockdown buat orang² ekonomi atas doang!kecuali kalo negara gue udeh bisa ngejamin orang² ekonomi bawah!psbb aja pembagian sembako nye masih belom merata apa lagi lockdown!kena corona kagak,mati kelaparan yang ada!","buat orang² ekonomi atas doang!kecuali kalo negara gue udeh bisa ngejamin orang² ekonomi bawah!psbb aja pembagian sembako nye masih belom merata apa lagi lockdown!kena corona kagak,mati kelaparan yang ada!","buat orang² ekonomi atas doang!kecuali kalo negara gue sudah bisa ngejamin orang² ekonomi bawah!psbb saja pembagian sembako nye masih belum merata apa lagi lockdown!kena corona kagak,mati kelaparan yang ada!","orang² ekonomi doang!kecuali negara ngejamin orang² ekonomi bawah!psbb pembagian sembako nye merata lockdown!kena corona , mati kelaparan !"
"@ayattaharaf gua juga kangen sama semuanya, pgn maen tp lockdown :(","gua juga kangen sama semuanya, pgn maen tp :(","gua juga kangen sama semuanya, pengin main tapi :(","kangen , pengin main :("
ini yang w bayangin selama mulai diberlakukannya wfh dan lockdown https://t.co/ashfbqbbfd,ini yang w bayangin selama mulai diberlakukannya wfh dan,ini yang gue bayangkan selama mulai diberlakukannya wfh dan,bayangkan diberlakukannya wfh
@esnut__ nek gelem yoo rene tooo wkwkw nek aku seng mrono raisoo di lockdown 😂☺️,nek gelem yoo rene tooo wkwkw nek aku seng mrono raisoo di 😂☺️,nek gelem ya rene tooo wkwkw nek aku seng mrono raisoo di 😂☺️,nek gelem rene tooo wkwkw nek seng mrono raisoo 😂 ☺ ️
@tubaguusahmad anggaran kegiatan yg sudah direncanakan di tahun anggaran 2020 bisa di alokasikan ke penanggulangan covid. lockdown sekalian ben ndang mari. psbb tumpul,anggaran kegiatan yg sudah direncanakan di tahun anggaran 2020 bisa di alokasikan ke penanggulangan covid. sekalian ben ndang mari. psbb tumpul,anggaran kegiatan yang sudah direncanakan di tahun anggaran 2020 bisa di alokasikan ke penanggulangan covid. sekalian ben ndang mari. psbb tumpul,anggaran kegiatan direncanakan anggaran 2020 alokasikan penanggulangan covid . ben ndang mari . psbb tumpul
"selama lockdown banyak sekali para player top global baru bermunculan, top global shopee tanam thr 10 m contohnya.","selama banyak sekali para player top global baru bermunculan, top global shopee tanam thr 10 m contohnya.","selama banyak sekali para player top global baru bermunculan, top global shopee tanam thr 10 sama contohnya.","player top global bermunculan , top global shopee tanam thr 10 contohnya ."
jadi mana kebijakan yg terbaque? https://t.co/kp16matq6r,jadi mana kebijakan yg terbaque?,jadi mana kebijakan yang terbaque?,kebijakan terbaque ?
"gais bisi ada yang mau beli manuk atau burung ke aku ya
udah abis bekel lockdown dirumah:( https://t.co/xofpaj1cao","gais bisi ada yang mau beli manuk atau burung ke aku ya
udah abis bekel dirumah:(","gais bisi ada yang mau beli manuk atau burung ke aku ya
udah habis bekel dirumah:(","gais bisi beli manuk burung 
 habis bekel dirumah : ("
"@ijalomen @legendarygodji kalo nggak ya pernah nonton channel idol kpop, banyak idol jadi utuber karna lockdown ini mereka gak ada manggung off air","kalo nggak ya pernah nonton channel idol kpop, banyak idol jadi utuber karna ini mereka gak ada manggung off air","kalo enggak ya pernah menonton channel idol kpop, banyak idol jadi utuber karena ini mereka enggak ada manggung off air","menonton channel idol kpop , idol utuber manggung off air"
"negara laen lockdown, di sini kaga, eh, giliran negara laen longgarin lockdown, di sini malah ikut-ikutan..","negara laen lockdown, di sini kaga, eh, giliran negara laen longgarin lockdown, di sini malah ikut-ikutan..","negara lain lockdown, di sini kaga, eh, giliran negara lain longgarin lockdown, di sini malah ikut-ikutan..","negara , kaga , eh , giliran negara longgarin , ikut-ikutan .."
"sydney udah mau ease lockdown nyaa.. 🙏🏼🙏🏼💪🏼 brisbane kapan?? 😥😥😥
@zarazettirazr @ladyroyco 

https://t.co/wp8qdsohlt",sydney udah mau ease nyaa.. 🙏🏼🙏🏼💪🏼 brisbane kapan??,sydney sudah mau ease nyaa.. 🙏🏼🙏🏼💪🏼 brisbane kapan??,sydney ease nyaa .. 🙏 🏼 🙏 🏼 💪 🏼 brisbane ? ?
"@pokoknya_trsrh @avrildani21 pas lockdown orang ketiga be like , yg menemani dia setiap waktu bakal kalah sama aku yg gabikin bosen chatan setiap waktu","pas orang ketiga be like , yg menemani dia setiap waktu bakal kalah sama aku yg gabikin bosen chatan setiap waktu","pas orang ketiga be like , yang menemani dia setiap waktu bakal kalah sama aku yang gabikin bosan chatan setiap waktu","pas orang ketiga be like , menemani kalah gabikin bosan chatan"
"@fairusa5 lockdown blas gaoleh metu, kebutuhan wajib disediakan pemerintah. psbb sek oleh metu tpi kudu ono ijin teko bbrp pihak. sementara sing ak ngerti iku sih 😂","blas gaoleh metu, kebutuhan wajib disediakan pemerintah. psbb sek oleh metu tpi kudu ono ijin teko bbrp pihak. sementara sing ak ngerti iku sih 😂","blas gaoleh metu, kebutuhan wajib disediakan pemerintah. psbb sek oleh metu tapi kudu sono ijin teko beberapa pihak. sementara sing aku mengerti iku sih 😂","blas gaoleh metu , kebutuhan wajib disediakan pemerintah . psbb sek metu kudu sono ijin teko . sing mengerti iku 😂"
"@adityafz_ lor deso raintuk mlebu lur bank plecit, lagi london, eh lockdown, kidul deso ae","lor deso raintuk mlebu lur bank plecit, lagi london, eh lockdown, kidul deso ae","lor deso raintuk mlebu lur bank plecit, lagi london, eh lockdown, kidul deso saja","lor deso raintuk mlebu lur bank plecit , london , eh , kidul deso"
@trotoarian psbb aja gk tertib. kog ada yg minta lockdown haha,psbb aja gk tertib. kog ada yg minta haha,psbb saja enggak tertib. kok ada yang meminta haha,psbb tertib . haha
psbb bukan lockdown https://t.co/v9s0evlqab,psbb bukan,psbb bukan,psbb
"@_heeyak me: 9

peringkat pertama juga sama aja kalo tahun ini ngga angkat piala lockdown ampe akhir tahun haha","me: 9

peringkat pertama juga sama aja kalo tahun ini ngga angkat piala ampe akhir tahun haha","me: 9

peringkat pertama juga sama saja kalo tahun ini enggak angkat piala sampai akhir tahun haha","me : 9 

 peringkat angkat piala haha"
"@iannugroho17 iya sih bener
tapi kita semua kena dampaknya mas, mereka yg ga patuhi lockdown itu punya alasan tersendiri, ada yg keluar buat kerja cari makan, ada yg keluar karna ga punya otak dan sok² an punya tubuh tangguh kaya superhero","iya sih bener
tapi kita semua kena dampaknya mas, mereka yg ga patuhi itu punya alasan tersendiri, ada yg keluar buat kerja cari makan, ada yg keluar karna ga punya otak dan sok² an punya tubuh tangguh kaya superhero","iya sih bener
tapi kita semua kena dampaknya mas, mereka yang enggak patuhi itu punya alasan tersendiri, ada yang keluar buat kerja cari makan, ada yang keluar karena enggak punya otak dan sok² an punya tubuh tangguh kayak superhero","iya bener 
 kena dampaknya mas , patuhi alasan tersendiri , kerja cari makan , otak sok² an tubuh tangguh superhero"
@annisaanst dosen w ikutan lockdown wk,dosen w ikutan wk,dosen gue ikutan waktu,dosen ikutan
jerman longgarkan lockdown: bundesliga jadi kompetisi elit di eropa pertama yang kembali bergulir https://t.co/dnjqsptqvi  #bundesliga #lockdown #angelamerkel #jerman #sepakbola,jerman longgarkan lockdown: bundesliga jadi kompetisi elit di eropa pertama yang kembali bergulir #bundesliga #lockdown #angelamerkel #jerman #sepakbola,jerman longgarkan lockdown: bundesliga jadi kompetisi elit di eropa pertama yang kembali bergulir #bundesliga #lockdown #angelamerkel #jerman #sepakbola,jerman longgarkan : bundesliga kompetisi elit eropa bergulir #bundesliga #lockdown #angelamerkel #jerman #sepakbola
"sebelumnya, liga primer inggris berencana melanjutkan kompetisi pada 12 juni. https://t.co/zja0vgqazy","sebelumnya, liga primer inggris berencana melanjutkan kompetisi pada 12 juni.","sebelumnya, liga primer inggris berencana melanjutkan kompetisi pada 12 juni.",", liga primer inggris berencana melanjutkan kompetisi 12 juni ."
"@qorygore menambah generasi dengan sistem perkentuan adalah langkah terakhir yang bisa di ambil pas lockdown,eits yang halal dongsss
#bacotsantuy #brobrogorelockdown","menambah generasi dengan sistem perkentuan adalah langkah terakhir yang bisa di ambil pas lockdown,eits yang halal dongsss
#bacotsantuy #brobrogorelockdown","menambah generasi dengan sistem perkentuan adalah langkah terakhir yang bisa di ambil pas lockdown,eits yang halal dongsss
#bacotsantuy #brobrogorelockdown","menambah generasi sistem perkentuan langkah ambil pas , eits halal dongsss 
 #bacotsantuy #brobrogorelockdown"
"sy sudah tak kuat lg pake @myxl sdh dr sejak sy punya hp peke ni kartu.
sekarang paling bgs jaringannya di daerahku cm 3 garis bd sm dl.
sdh banyak jg yg beralih kartu disini akibat jaringannya gk kunjung bagus.
.
prustasi sudah, akibat ni kartu saya gak betah lockdown. https://t.co/jjftzkxdlt","sy sudah tak kuat lg pake sdh dr sejak sy punya hp peke ni kartu.
sekarang paling bgs jaringannya di daerahku cm 3 garis bd sm dl.
sdh banyak jg yg beralih kartu disini akibat jaringannya gk kunjung bagus.
.
prustasi sudah, akibat ni kartu saya gak betah lockdown.","saya sudah tak kuat lagi pakai sudah dari sejak saya punya hp peke nih kartu.
sekarang paling bagus jaringannya di daerahku cuma 3 garis bd sama dl.
sdh banyak juga yang beralih kartu disini akibat jaringannya enggak kunjung bagus.
.
prustasi sudah, akibat nih kartu saya enggak betah lockdown.","kuat pakai hp peke kartu . 
 bagus jaringannya daerahku 3 garis bd dl . 
 sdh beralih kartu akibat jaringannya kunjung bagus . 
 . 
 prustasi , akibat kartu betah ."
"@hestiunee oooh gituu, makasih infonya hes.. mereka sampe ngadain konser di vlive gara2 lockdown..","oooh gituu, makasih infonya hes.. mereka sampe ngadain konser di vlive gara2 lockdown..","oh gituu, terima kasih infonya hes.. mereka sampai mengadakan konser di vlive gara-gara lockdown..","gituu , terima kasih infonya hes .. mengadakan konser vlive gara-gara .."
"@dr_koko28 bodoh juga dableg iya... gondok ngadepinnya.  yg d bawah ngikut aja sbnrnya. kl yg atas tegas gk mencla mencle... yg bawah pasti lempeng sendiri. cb lockdown, mau kluar duit biayai sebulan aja, ya yg bawah pastinya nurut diem d rumah.","bodoh juga dableg iya... gondok ngadepinnya. yg d bawah ngikut aja sbnrnya. kl yg atas tegas gk mencla mencle... yg bawah pasti lempeng sendiri. cb lockdown, mau kluar duit biayai sebulan aja, ya yg bawah pastinya nurut diem d rumah.","bodoh juga dableg iya... gondok ngadepinnya. yang di bawah ngikut saja sbnrnya. kalo yang atas tegas enggak mencla mencle... yang bawah pasti lempeng sendiri. coba lockdown, mau keluar duit biayai sebulan aja, ya yang bawah pastinya nurut diam di rumah.","bodoh dableg iya ... gondok ngadepinnya . ngikut sbnrnya . mencla mencle ... lempeng . coba , duit biayai sebulan , pastinya nurut diam rumah ."
@cokolatosenak tukang urutnya di lockdown hyung,tukang urutnya di hyung,tukang urutnya di hyung,tukang urutnya hyung
"@shifaael bales gini hyung
lockdown anjeng ra ulih jalan jalan","bales gini hyung
lockdown anjeng ra ulih jalan jalan","balas begini hyung
lockdown anjeng ra ulih jalan jalan","balas hyung 
 anjeng ra ulih jalan jalan"
kapan lockdown berakhir njiirr... rindu ibukota yg seperti biasanya 🇮🇩☕ lekas membaik ibu pertiwi dari covid https://t.co/thlcjp9lbc,kapan berakhir njiirr... rindu ibukota yg seperti biasanya 🇮🇩☕ lekas membaik ibu pertiwi dari covid,kapan berakhir njiirr... rindu ibukota yang seperti biasanya 🇮🇩☕ lekas membaik ibu pertiwi dari covid,njiirr ... rindu ibukota 🇮 🇩 ☕ lekas membaik pertiwi covid
sumpa takok serius bedone psbb mbe lockdown opo se,sumpa takok serius bedone psbb mbe opo se,sumpa takok serius bedone psbb mbe opo se,sumpa takok serius bedone psbb mbe opo
"angka kematian yg relatif tinggi itu krn penularan di rumah2 jompo yg diakui sebagai kelalaian pemerintah swedia. namun dibandingkan dengan tetangganya, denmark yg nerapin lockdown ketat, 'angka r'-nya gak beda jauh. baca..(kudu subscribe) https://t.co/ivphxtloiz","angka kematian yg relatif tinggi itu krn penularan di rumah2 jompo yg diakui sebagai kelalaian pemerintah swedia. namun dibandingkan dengan tetangganya, denmark yg nerapin ketat, 'angka r'-nya gak beda jauh. baca..(kudu subscribe)","angka kematian yang relatif tinggi itu karena penularan di rumah2 jompo yang diakui sebagai kelalaian pemerintah swedia. namun dibandingkan dengan tetangganya, denmark yang nerapin ketat, 'angka r'-nya enggak beda jauh. baca..(kudu subscribe)","angka kematian relatif penularan rumah2 jompo diakui kelalaian pemerintah swedia . dibandingkan tetangganya , denmark nerapin ketat , ' angka r ' -nya beda . baca .. ( subscribe )"
@rswaaaan @onyekcuuu lockdown pacaran mau lo pacaran kena corona,pacaran mau lo pacaran kena corona,pacaran mau lo pacaran kena corona,pacaran lo pacaran kena corona
"sdgkn yg di suggest dr. erickson itu tipenya kyk di korea, ngga lockdown tapi semua org diperiksa &amp; difollow up, local police actively conducting close surveillance ke semua penduduknya. kalo us ya mgkn bisa take measure begini, kalo indonesia? mungkin bisa nggak?","sdgkn yg di suggest dr. erickson itu tipenya kyk di korea, ngga tapi semua org diperiksa &amp; difollow up, local police actively conducting close surveillance ke semua penduduknya. kalo us ya mgkn bisa take measure begini, kalo indonesia? mungkin bisa nggak?","sedangkan yang di suggest dr. erickson itu tipenya kayak di korea, enggak tapi semua orang diperiksa &amp; difollow up, local police actively conducting close surveillance ke semua penduduknya. kalo us ya mungkin bisa take measure begini, kalo indonesia? mungkin bisa nggak?","suggest dr. erickson tipenya korea , orang diperiksa & amp ; difollow up , local police actively conducting close surveillance penduduknya . us take measure , ? ?"
"@areajulid badan di lockdown ,otaknya ke shut down","badan di ,otaknya ke shut down","badan di ,otaknya ke shut down","badan , otaknya shut down"
lockdown brsama kekasihku via suara https://t.co/xqzlbjkzhg https://t.co/oq0p1abwue,brsama kekasihku via suara,bersama kekasihku via suara,kekasihku via suara
@zarzoee masih lockdown hyung🙂🙏,masih hyung🙂🙏,masih hyung🙂🙏,hyung 🙂 🙏
@minhanjunsang @ineffable_kmh jakarta/minhee/aku mau yang versi 3 soalnya aku mau beli tapi keadaan kayak gini mau beli online juga uang aku ke lockdown jugaa trs aku gaperna beli album2an sebelumnya dan skrg aku sepengen itu buat dapetin album ini jdi plis pilih akuuu,jakarta/minhee/aku mau yang versi 3 soalnya aku mau beli tapi keadaan kayak gini mau beli online juga uang aku ke jugaa trs aku gaperna beli album2an sebelumnya dan skrg aku sepengen itu buat dapetin album ini jdi plis pilih akuuu,jakarta/minhee/aku mau yang versi 3 soalnya aku mau beli tapi keadaan kayak begini mau beli online juga uang aku ke juga terus aku gaperna beli album2an sebelumnya dan sekarang aku sepengen itu buat mendapatkan album ini jadi plis pilih aku,jakarta / minhee / versi 3 beli beli online uang gaperna beli album2an sepengen album pilih
sejumlah liga di eropa mulai mempertimbangkan untuk melanjutkan kompetisi. fabio capello memperingatkan besarnya risiko cedera pada pemain usai lockdown. https://t.co/vbvaadlica,sejumlah liga di eropa mulai mempertimbangkan untuk melanjutkan kompetisi. fabio capello memperingatkan besarnya risiko cedera pada pemain usai lockdown.,sejumlah liga di eropa mulai mempertimbangkan untuk melanjutkan kompetisi. fabio capello memperingatkan besarnya risiko cedera pada pemain usai lockdown.,liga eropa mempertimbangkan melanjutkan kompetisi . fabio capello memperingatkan besarnya risiko cedera pemain .
