text_asli,removed_noise,removed_alay,removed_stopwords
"beda lockdown sama istilah darurat sipil atau what ever lah maunya pemerintah dgn istilahnya. 

#revolusipastiterjadi https://t.co/zbfrile9ra",beda sama istilah darurat sipil atau what ever lah maunya pemerintah dgn istilahnya. #revolusipastiterjadi,beda sama istilah darurat sipil atau what ever lah maunya pemerintah dengan istilahnya. #revolusipastiterjadi,beda istilah darurat sipil what ever maunya pemerintah istilahnya . #revolusipastiterjadi
"wuhan sendiri yang tiga bulan terakhir sangat menderita akibat lockdown kini sudah riang gembira.
tinggal kita yang masih merana.
terutama yang belum move on bersama","wuhan sendiri yang tiga bulan terakhir sangat menderita akibat kini sudah riang gembira.
tinggal kita yang masih merana.
terutama yang belum move on bersama","wuhan sendiri yang tiga bulan terakhir sangat menderita akibat kini sudah riang gembira.
tinggal kita yang masih merana.
terutama yang belum move on bersama","wuhan menderita akibat riang gembira . 
 tinggal merana . 
 move on"
@wildanalamsyahh terharu masih ada yg peduli sesama manusia di tengah2 kebosanan para remaja yg lockdown,terharu masih ada yg peduli sesama manusia di tengah2 kebosanan para remaja yg,terharu masih ada yang peduli sesama manusia di tengah-tengah kebosanan para remaja yang,terharu peduli manusia tengah-tengah kebosanan remaja
@_ennnnne ususmu lockdown dulu kalau pengen buntu.,ususmu dulu kalau pengen buntu.,ususmu dulu kalau pengin buntu.,ususmu pengin buntu .
"makanya mentri g mau ada lockdown nanti perusahaan mereka rugi 😂
pengusaha ternyata tak siap bila ada lockdown https://t.co/tq4sehn2w2","makanya mentri g mau ada nanti perusahaan mereka rugi 😂
pengusaha ternyata tak siap bila ada","makanya mentri enggak mau ada nanti perusahaan mereka rugi 😂
pengusaha ternyata tak siap bila ada","mentri perusahaan rugi 😂 
 pengusaha"
@achmadzazuli15 @qorygore kebiasaan selama lockdown begadang mulu:v,kebiasaan selama begadang mulu:v,kebiasaan selama begadang mulu:v,kebiasaan begadang mulu : v
"kemana lagi kita .. apa selayar udah gak lockdown .. denger denger , selayar alhamdulillah masih aman cuyy😁😁 cuma kitakita nya aja kali yg dikapal kurang aman bagi mereka🤭😜😜 #secaradaridaerahzonamerah #covid19out #semogaitsokesemuanya 🤲👍","kemana lagi kita .. apa selayar udah gak .. denger denger , selayar alhamdulillah masih aman cuyy😁😁 cuma kitakita nya aja kali yg dikapal kurang aman bagi mereka🤭😜😜 #secaradaridaerahzonamerah #covid19out #semogaitsokesemuanya 🤲👍","kemana lagi kita .. apa selayar sudah enggak .. dengar dengar , selayar alhamdulillah masih aman cuyy😁😁 cuma kitakita nya saja kali yang dikapal kurang aman bagi mereka🤭😜😜 #secaradaridaerahzonamerah #covid19out #semogaitsokesemuanya 🤲👍","kemana .. selayar .. dengar dengar , selayar alhamdulillah aman cuyy 😁 😁 kitakita kali dikapal aman 🤭 😜 😜 #secaradaridaerahzonamerah #covid19out #semogaitsokesemuanya 🤲 👍"
"wah,ngene toh rasae desa semi lockdown :)","wah,ngene toh rasae desa semi :)","wah,ngene toh rasae desa semi :)",", ngene rasae desa semi :)"
"tau aja lockdown semua tempat download anime pada banyak iklan, ribet juga. kemaren cuma satu tab sekarang bisa 3 tap 😭😭😭","tau aja semua tempat download anime pada banyak iklan, ribet juga. kemaren cuma satu tab sekarang bisa 3 tap 😭😭😭","tau saja semua tempat download anime pada banyak iklan, ribet juga. kemarin cuma satu tab sekarang bisa 3 tap 😭😭😭","tau download anime iklan , ribet . kemarin tab 3 tap 😭 😭 😭"
agak miris yaah lockdown atau pun tidak tetap aja konsekuensi besar di balik itu. agar tidak terulang seperti kasus di india dan malaysia ☺️ https://t.co/jk0cwmvkvk,agak miris yaah atau pun tidak tetap aja konsekuensi besar di balik itu. agar tidak terulang seperti kasus di india dan malaysia ☺️,agak miris ya atau pun tidak tetap saja konsekuensi besar di balik itu. agar tidak terulang seperti kasus di india dan malaysia ☺️,miris konsekuensi . terulang india malaysia ☺ ️
jajan dlu sblm di lockdown selama 3hari (ktnya) https://t.co/hunytalc5y,jajan dlu sblm di selama 3hari (ktnya),jajan dulu sebelum di selama 3hari (ktnya),jajan 3hari ( ktnya )
@ismailfahmi efeknya bisa bahaya. 3 hari lockdown by self. hari ke 4 semua piknik,efeknya bisa bahaya. 3 hari by self. hari ke 4 semua piknik,efeknya bisa bahaya. 3 hari by self. hari ke 4 semua piknik,efeknya bahaya . 3 by self . 4 piknik
"@qorygore lockdown ku terasa gembira karena berkumpul bersama orang tua 
#bacotsantuy @qorygore https://t.co/f3yvpmqb0r",ku terasa gembira karena berkumpul bersama orang tua #bacotsantuy,ku terasa gembira karena berkumpul bersama orang tua #bacotsantuy,ku gembira berkumpul orang tua #bacotsantuy
@ardysetyo lockdown selamanya..  😁😁😁,selamanya.. 😁😁😁,selamanya.. 😁😁😁,.. 😁 😁 😁
"indonesia lockdown 3 hari kedepan bede tapi tena kabajikang untuk makassar, cus gowes 🚲🚲","3 hari kedepan bede tapi tena kabajikang untuk makassar, cus gowes 🚲🚲","3 hari kedepan bede tapi tena kabajikang untuk makassar, cus gowes 🚲🚲","3 kedepan bede tena kabajikang makassar , cus gowes 🚲 🚲"
"#malamjumat sirahku wes ngelu , insom berat gara-gara lockdown ,jam tidurku wes amburadul gak karuan 🥴","#malamjumat sirahku wes ngelu , insom berat gara-gara ,jam tidurku wes amburadul gak karuan 🥴","#malamjumat sirahku wes ngelu , insom berat gara-gara ,jam tidurku wes amburadul enggak karuan 🥴","#malamjumat sirahku wes ngelu , insom berat gara-gara , jam tidurku wes amburadul karuan 🥴"
@nataliuspigai2 @jokowi @rmol_idn @vivacoid tahun depan kali lockdown hehe,tahun depan kali hehe,tahun depan kali hehe,kali hehe
mergane kampunge di lockdown dadi raiso dolan https://t.co/nub655kfyx,mergane kampunge di dadi raiso dolan,mergane kampunge di dadi raiso dolan,mergane kampunge dadi raiso dolan
"kita lockdown, #twitterdown , ini para setan lockdown juga ga sih?","kita lockdown, #twitterdown , ini para setan juga ga sih?","kita lockdown, #twitterdown , ini para setan juga enggak sih?",", #twitterdown , setan ?"
"dibalik kebutuhan garda terdepan, ada jeritan pekerja informal yang terlupakan
#psbb
#pejuangreceh
#viruschina
#lockdown","dibalik kebutuhan garda terdepan, ada jeritan pekerja informal yang terlupakan
#psbb
#pejuangreceh
#viruschina
#lockdown","dibalik kebutuhan garda terdepan, ada jeritan pekerja informal yang terlupakan
#psbb
#pejuangreceh
#viruschina
#lockdown","dibalik kebutuhan garda terdepan , jeritan pekerja informal terlupakan 
 #psbb 
 #pejuangreceh 
 #viruschina 
 #lockdown"
lockdown : sendiri dirumah juga hiburan. https://t.co/qltkgumsbq,: sendiri dirumah juga hiburan.,: sendiri dirumah juga hiburan.,: dirumah hiburan .
"kapan ya ilangnya covid, udah kangen mau liburan 😭
#lockdown https://t.co/cyc0zcd1u3","kapan ya ilangnya covid, udah kangen mau liburan 😭
#lockdown","kapan ya ilangnya covid, sudah kangen mau liburan 😭
#lockdown","ilangnya covid , kangen liburan 😭 
 #lockdown"
"@awmirulbad seharusnya april atau mei udah buka, tapi berhubung dunia sedang berpenyakit, jadi dibukanya sehabis lockdown dicabut","seharusnya april atau mei udah buka, tapi berhubung dunia sedang berpenyakit, jadi dibukanya sehabis dicabut","seharusnya april atau mei sudah buka, tapi berhubung dunia sedang berpenyakit, jadi dibukanya sehabis dicabut","april mei buka , berhubung dunia berpenyakit , dibukanya sehabis dicabut"
"@cnnindonesia kronologisnya:
1. anies mau lockdown jakarta, tp pemerintah pusat bilang, di indonesia ga ada istilah lockdown 2. pemerintah keluarkan aturan psbb
3. anies ajukan jakarta utk psbb
4. pemerintah pusat approve permohonan anies utk psbb

walaupun psbb itu masih longgar banget..","kronologisnya:
1. anies mau jakarta, tp pemerintah pusat bilang, di ga ada istilah 2. pemerintah keluarkan aturan psbb
3. anies ajukan jakarta utk psbb
4. pemerintah pusat approve permohonan anies utk psbb

walaupun psbb itu masih longgar banget..","kronologisnya:
1. anies mau jakarta, tapi pemerintah pusat bilang, di enggak ada istilah 2. pemerintah keluarkan aturan psbb
3. anies ajukan jakarta untuk psbb
4. pemerintah pusat approve permohonan anies untuk psbb

walaupun psbb itu masih longgar banget..","kronologisnya : 
 1 . anies jakarta , pemerintah pusat bilang , istilah 2 . pemerintah keluarkan aturan psbb 
 3 . anies ajukan jakarta psbb 
 4 . pemerintah pusat approve permohonan anies psbb 

 psbb longgar .."
@rwnrhn tiada lockdown tegas dan rumah setinggan merata-rata nak expect apa bossku haha,tiada tegas dan rumah setinggan merata-rata nak expect apa bossku haha,tiada tegas dan rumah setinggan merata-rata nak expect apa bossku haha,tiada rumah setinggan merata - expect bossku haha
@jelitains makannya mulutnya di lockdown,makannya mulutnya di,makannya mulutnya di,makannya mulutnya
"@nataliuspigai2 @jokowi @rmol_idn @vivacoid pemerintah indonesia gk mampu bayar rakyatnya kl lockdown,kalo lockdown itu pengusaha tambang ilegal cina yg di hutan bingung gk bisa kemana2....","pemerintah gk mampu bayar rakyatnya kl lockdown,kalo itu pengusaha tambang ilegal cina yg di hutan bingung gk bisa kemana2....","pemerintah enggak mampu bayar rakyatnya kalo lockdown,kalo itu pengusaha tambang ilegal cina yang di hutan bingung enggak bisa kemana2....","pemerintah bayar rakyatnya , pengusaha tambang ilegal cina hutan bingung kemana2 ...."
"#infopurwokerto #covid19 #corona #stayathome 

info penting terbaru bupati banyumas 10 - 13 april banyumas lockdown itu hoax !!!

https://t.co/2p5obdszp4",#infopurwokerto #covid19 #corona #stayathome info penting terbaru bupati banyumas 10 - 13 april banyumas itu hoax,#infopurwokerto #covid19 #corona #stayathome info penting terbaru bupati banyumas 10 - 13 april banyumas itu hoax,#infopurwokerto #covid19 #corona #stayathome info terbaru bupati banyumas 10 - 13 april banyumas hoax
"gabisa ngeue, pacarnya di lockdown tetangga https://t.co/8hmt1frxhn","gabisa ngeue, pacarnya di tetangga","enggak bisa ngeue, pacarnya di tetangga","ngeue , pacarnya tetangga"
"@babecabiita tapi badan loe tambah gemuk aja bang..
efek lockdown juga gak?? jadi gak cuma lupa hari apa doang, tp lupa kalo hari ini udah makan.","tapi badan loe tambah gemuk aja bang..
efek juga gak?? jadi gak cuma lupa hari apa doang, tp lupa kalo hari ini udah makan.","tapi badan lo tambah gemuk saja bang..
efek juga gak?? jadi enggak cuma lupa hari apa doang, tapi lupa kalo hari ini sudah makan.","badan lo gemuk bang .. 
 efek ? ? lupa doang , lupa makan ."
"beli mie ayam , trs bpk mie ayam e nyeramahi anak e sing minta uang.
🧒 : gausa njajan le, wong sik longdok iki, hm kok longdok se, opo mb jeneng e
me : lockdown pak
🧒: oh iyo, longdok. sik gaolek metu sik longdok.","beli mie ayam , trs bpk mie ayam e nyeramahi anak e sing minta uang.
🧒 : gausa njajan le, wong sik longdok iki, hm kok longdok se, opo mb jeneng e
me : pak
🧒: oh iyo, longdok. sik gaolek metu sik longdok.","beli mie ayam , terus bpk mie ayam e nyeramahi anak e sing meminta uang.
🧒 : enggak usah njajan le, wong sik longdok iki, hm kok longdok se, opo mbak jeneng e
me : pak
🧒: oh iyo, longdok. sik gaolek metu sik longdok.","beli mie ayam , bpk mie ayam e nyeramahi anak e sing uang . 
 🧒 : njajan le , sik longdok iki , hm longdok , opo mbak jeneng e 
 me : 
 🧒 : iyo , longdok . sik gaolek metu sik longdok ."
"lah baru ngeh pas udah mau kerja , selama lockdown kenapa skincare routine gua juga ikut lockdown yak -_-","lah baru ngeh pas udah mau kerja , selama kenapa skincare routine gua juga ikut yak -_-","lah baru engah pas sudah mau kerja , selama kenapa skincare routine gua juga ikut ya -_-","engah pas kerja , skincare routine -_-"
"@fauzanwhb insyaallah habis lockdown pensiun jupiter, biar lancar naik sarangannya wkwk","insyaallah habis pensiun jupiter, biar lancar naik sarangannya wkwk","insyaallah habis pensiun jupiter, biar lancar naik sarangannya wkwk","insyaallah habis pensiun jupiter , biar lancar sarangannya wkwk"
"diminta untuk lockdown, tetep di rumah aja, kuliah di rumah aja. tpi nggak ada bantuan tuh dari pemerintah, kuliah juga ambyar gara"" nggak ada subsidi kuota dari kampus. gimana nggak tambah susah, dompet kekuras buat beli makan sama kuota aja. ini mahasiswa loh pak🙈","diminta untuk lockdown, tetep di rumah aja, kuliah di rumah aja. tpi nggak ada bantuan tuh dari pemerintah, kuliah juga ambyar gara"" nggak ada subsidi kuota dari kampus. gimana nggak tambah susah, dompet kekuras buat beli makan sama kuota aja. ini mahasiswa loh pak🙈","diminta untuk lockdown, tetap di rumah aja, kuliah di rumah aja. tapi enggak ada bantuan tuh dari pemerintah, kuliah juga ambyar gara-gara enggak ada subsidi kuota dari kampus. bagaimana enggak tambah susah, dompet kekuras buat beli makan sama kuota aja. ini mahasiswa loh pak🙈",", rumah , kuliah rumah . bantuan pemerintah , kuliah ambyar gara-gara subsidi kuota kampus . susah , dompet kekuras beli makan kuota . mahasiswa loh 🙈"
@qorygore keluhan selama lockdown https://t.co/42xfkwgpeq,keluhan selama,keluhan selama,keluhan
"suka heran sama orang-orang yang menganggap remeh hal-hal penting. 
pemerintah sudah tetapkan lockdown. bahkan tim medis sampe nangis berulang kali minta bantuan untuk tetap dirumah dulu. dan skrg dokter sdh banyak yang mati,terus kalau dokternya mati yg urus lu sp?sepeda mini?","suka heran sama orang-orang yang menganggap remeh hal-hal penting. pemerintah sudah tetapkan lockdown. bahkan tim medis sampe nangis berulang kali minta bantuan untuk tetap dirumah dulu. dan skrg dokter sdh banyak yang mati,terus kalau dokternya mati yg urus lu sp?sepeda mini?","suka heran sama orang-orang yang menganggap remeh hal-hal penting. pemerintah sudah tetapkan lockdown. bahkan tim medis sampai menangis berulang kali meminta bantuan untuk tetap dirumah dulu. dan sekarang dokter sudah banyak yang mati,terus kalau dokternya mati yang urus lu sp?sepeda mini?","suka heran orang-orang menganggap remeh hal-hal . pemerintah tetapkan . tim medis menangis berulang kali bantuan dirumah . dokter mati , dokternya mati urus sp?sepeda mini ?"
@bachardnym @unnesmenfess simpang lima lockdown jadinya tutup,simpang lima jadinya tutup,simpang lima jadinya tutup,simpang tutup
